local_id,names,count,loc,rkd,ulan,viaf,wikidata,heritage_e_number,heritage_f_number,not_assigned,oxford_dict_nat_bio,gnd
1681,Michael Dahl,165,http://id.loc.gov/authorities/names/nr2001019125,,http://vocab.getty.edu/ulan/500031515,http://viaf.org/viaf/32270155,http://www.wikidata.org/entity/Q572743,E5747,F2381; F684,,,https://d-nb.info/gnd/123880815
4621,Richard Redgrave,165,http://id.loc.gov/authorities/names/n81075659,,http://vocab.getty.edu/ulan/500013531,http://viaf.org/viaf/284011,http://www.wikidata.org/entity/Q4392090,E8518,F1158; F5144; F8055,,,https://d-nb.info/gnd/118935291
5746,Horace Walpole,165,http://id.loc.gov/authorities/names/n80126297,,http://vocab.getty.edu/ulan/500126172,http://viaf.org/viaf/17231985,http://www.wikidata.org/entity/Q309903,E9511,F6143,,,https://d-nb.info/gnd/118628844
2873,Joseph Highmore,162,http://id.loc.gov/authorities/names/n88097702,,http://vocab.getty.edu/ulan/500021340,http://viaf.org/viaf/59886794,http://www.wikidata.org/entity/Q1707243,E6771,F1742; F3391; F932,,,https://d-nb.info/gnd/119103699
3097,Julius Caesar Ibbetson,161,http://id.loc.gov/authorities/names/n86835111,,http://vocab.getty.edu/ulan/500008927,http://viaf.org/viaf/45414973,http://www.wikidata.org/entity/Q12060656,E6969,F1776; F3591; F954,,,https://d-nb.info/gnd/130658251
724,William Beechey,161,http://id.loc.gov/authorities/names/nr89014510,,http://vocab.getty.edu/ulan/500014785,http://viaf.org/viaf/74124605,http://www.wikidata.org/entity/Q48566,E3487;E3611,F402; F420; F591,,,https://d-nb.info/gnd/122961765
1988,Henry Edridge,160,http://id.loc.gov/authorities/names/nr89016571,,http://vocab.getty.edu/ulan/500017407,http://viaf.org/viaf/33149994,http://www.wikidata.org/entity/Q4529914,E5995;E5993,F1577; F2630; F2632,,,https://d-nb.info/gnd/132091062
5148,John Warwick Smith,160,http://id.loc.gov/authorities/names/nr91033082,,http://vocab.getty.edu/ulan/500009954,http://viaf.org/viaf/313041903,http://www.wikidata.org/entity/Q11728002,E9010,F5638,,,https://d-nb.info/gnd/13335380X
2049,William Etty,159,,,http://vocab.getty.edu/ulan/500032290,,,E6065,F2693,,,
4793,Dante Gabriel Rossetti,159,http://id.loc.gov/authorities/names/n79117985,,http://vocab.getty.edu/ulan/500022594,http://viaf.org/viaf/41848725,http://www.wikidata.org/entity/Q186748,E5249,F1947; F5287,,,https://d-nb.info/gnd/118749900
3210,Thomas Jones I,158,http://id.loc.gov/authorities/names/n86006053,,http://vocab.getty.edu/ulan/500007523,http://viaf.org/viaf/107541501,http://www.wikidata.org/entity/Q1743855,E7207,F1789; F3827; F965,,,https://d-nb.info/gnd/119308207
5513,Peter Tillemans,156,http://id.loc.gov/authorities/names/no94000303,,http://vocab.getty.edu/ulan/500004415,http://viaf.org/viaf/35648848,http://www.wikidata.org/entity/Q2887456,E4503;E9322,F1238; F2128; F5953,,,https://d-nb.info/gnd/133565882
1619,John Crome,155,http://id.loc.gov/authorities/names/n50018367,,http://vocab.getty.edu/ulan/500115474,http://viaf.org/viaf/61821751,http://www.wikidata.org/entity/Q3503915,E5689,F1529; F2323; F679,,,https://d-nb.info/gnd/122202597
2649,Hugh Douglas Hamilton,155,http://id.loc.gov/authorities/names/n85024928,,http://vocab.getty.edu/ulan/500003073,http://viaf.org/viaf/95699411,http://www.wikidata.org/entity/Q1634291,E6577,F1714; F3198,,,https://d-nb.info/gnd/122952340
5369,Thomas Sunderland,155,,,http://vocab.getty.edu/ulan/500021396,,http://www.wikidata.org/entity/Q42752298,E9209,F2106; F5839,,,
1206,William Callow,154,http://id.loc.gov/authorities/names/n86815215,,http://vocab.getty.edu/ulan/500000266,http://viaf.org/viaf/54416522,http://www.wikidata.org/entity/Q2536852,E4588,F1308; F1461,,,https://d-nb.info/gnd/174298560
1836,Robert Dighton the elder,154,http://id.loc.gov/authorities/names/n82078183,,http://vocab.getty.edu/ulan/500006487,http://viaf.org/viaf/22248964,http://www.wikidata.org/entity/Q7343545,E5874,F1561; F2509,,,https://d-nb.info/gnd/133178544
418,William Alexander,151,http://id.loc.gov/authorities/names/n81069035,,http://vocab.getty.edu/ulan/500014977,http://viaf.org/viaf/46805708,http://www.wikidata.org/entity/Q961465,E4648,F1356; F94,,,https://d-nb.info/gnd/104073950
3406,Marcellus Laroon the younger,147,http://id.loc.gov/authorities/names/n88068219,,http://vocab.getty.edu/ulan/500014557,http://viaf.org/viaf/23685403,http://www.wikidata.org/entity/Q6756472,E7434,F1807; F4055; F993,,,https://d-nb.info/gnd/174236077
4466,Nicholas Pocock,145,http://id.loc.gov/authorities/names/n84036338,,http://vocab.getty.edu/ulan/500015496,http://viaf.org/viaf/95776062,http://www.wikidata.org/entity/Q1859751,E8401,F1145; F1905; F5027,,,https://d-nb.info/gnd/129870307
1331,Louis Chéron,144,http://id.loc.gov/authorities/names/nr99032773,,http://vocab.getty.edu/ulan/500028744,http://viaf.org/viaf/4118148269850805230009,http://www.wikidata.org/entity/Q3261535,E4936,F1644; F7976,,,https://d-nb.info/gnd/104269332
4023,William James Müller,144,http://id.loc.gov/authorities/names/nr94000670,,http://vocab.getty.edu/ulan/500006297,http://viaf.org/viaf/30404265,http://www.wikidata.org/entity/Q4310042,E8012;E4346,F1080; F1871; F4636,,,https://d-nb.info/gnd/132748533
1676,Richard Dadd,142,http://id.loc.gov/authorities/names/n50041566,,http://vocab.getty.edu/ulan/500014877,http://viaf.org/viaf/35351853,http://www.wikidata.org/entity/Q449519,E5728,F1537; F2362; F683,,,https://d-nb.info/gnd/122968883
3366,George Lambert,142,http://id.loc.gov/authorities/names/nr92032833,,http://vocab.getty.edu/ulan/500006076,http://viaf.org/viaf/40188550,http://www.wikidata.org/entity/Q2545000,E7388,F4009,,,https://d-nb.info/gnd/119436086
673,Pompeo Batoni,138,http://id.loc.gov/authorities/names/n85013072,,http://vocab.getty.edu/ulan/500012720,http://viaf.org/viaf/88687254,http://www.wikidata.org/entity/Q505613,E3421;E3779,F336; F588,,,https://d-nb.info/gnd/119024098
1763,Samuel De Wilde,137,http://id.loc.gov/authorities/names/no2005051026,,http://vocab.getty.edu/ulan/500000903,http://viaf.org/viaf/315648613,http://www.wikidata.org/entity/Q7411251,E5843,F1270; F2175; F2477,,,https://d-nb.info/gnd/1078734941
2932,James Holland,137,http://id.loc.gov/authorities/names/nr2003000176,,http://vocab.getty.edu/ulan/500032785,http://viaf.org/viaf/34705986,http://www.wikidata.org/entity/Q5809954,E6820,F1753; F3442; F939,,,https://d-nb.info/gnd/1052878547
4471,James Pollard,137,http://id.loc.gov/authorities/names/nb2008001857,,http://vocab.getty.edu/ulan/500018534,http://viaf.org/viaf/48757747,http://www.wikidata.org/entity/Q2582642,E8402,F1146; F1906; F5028,,,https://d-nb.info/gnd/136553052
4212,John Opie,133,http://id.loc.gov/authorities/names/nr91026286,,http://vocab.getty.edu/ulan/500011687,http://viaf.org/viaf/2739832,http://www.wikidata.org/entity/Q2481088,E8165,F1124; F4790,,,https://d-nb.info/gnd/129839213
447,Lawrence Alma-Tadema,129,http://id.loc.gov/authorities/names/n79060123,,http://vocab.getty.edu/ulan/500008100,http://viaf.org/viaf/68986036,http://www.wikidata.org/entity/Q240526,E2962,F121; F1372; F561,,,https://d-nb.info/gnd/119004305
642,James Barry,129,http://id.loc.gov/authorities/names/n81003485,,http://vocab.getty.edu/ulan/500003735,http://viaf.org/viaf/36926685,http://www.wikidata.org/entity/Q1042892,E3394,F1409; F309; F586,,,https://d-nb.info/gnd/120538180
2887,Robert Hills,128,http://id.loc.gov/authorities/names/nb2007028640,,http://vocab.getty.edu/ulan/500002820,http://viaf.org/viaf/76587917,http://www.wikidata.org/entity/Q16239927,E6772,F1743; F3392,,,https://d-nb.info/gnd/123298180X
4174,James Northcote,128,http://id.loc.gov/authorities/names/n86143755,,http://vocab.getty.edu/ulan/500003564,http://viaf.org/viaf/54417213,http://www.wikidata.org/entity/Q3161307,E8142,F1122; F4767,,,https://d-nb.info/gnd/135631270
5828,John Webber,128,http://id.loc.gov/authorities/names/nr97009605,,http://vocab.getty.edu/ulan/500001459,http://viaf.org/viaf/120740132,http://www.wikidata.org/entity/Q323505,E9595,F1262; F2166; F6227; F8094,,,https://d-nb.info/gnd/121292576
695,Mary Beale,128,http://id.loc.gov/authorities/names/nr95025772,,http://vocab.getty.edu/ulan/500026335,http://viaf.org/viaf/95844214,http://www.wikidata.org/entity/Q2347846,E3456,F1411; F371,,,https://d-nb.info/gnd/122997158
1136,Edward Francis Burney,127,http://id.loc.gov/authorities/names/n82164713,,http://vocab.getty.edu/ulan/500009888,http://viaf.org/viaf/14939994,http://www.wikidata.org/entity/Q5342980,E4341,F1075; F1456,,,https://d-nb.info/gnd/136693989
2794,Thomas Hearne,127,http://id.loc.gov/authorities/names/n86024764,,http://vocab.getty.edu/ulan/500002159,http://viaf.org/viaf/76589569,http://www.wikidata.org/entity/Q7790548,E6696,F1733; F3317,,,https://d-nb.info/gnd/118946730
3312,George Knapton,126,,,http://vocab.getty.edu/ulan/500018490,http://viaf.org/viaf/81636773,http://www.wikidata.org/entity/Q5541385,E7348,F1796; F3969; F974,,,https://d-nb.info/gnd/137446535
943,Thomas Shotter Boys,119,http://id.loc.gov/authorities/names/n97874178,,http://vocab.getty.edu/ulan/500028054,http://viaf.org/viaf/59217029,http://www.wikidata.org/entity/Q7793956,E3808,F1431; F617,,,https://d-nb.info/gnd/12458229X
1701,Edward Thomas Daniell,116,http://id.loc.gov/authorities/names/nr2004019269,,http://vocab.getty.edu/ulan/500005045,,http://www.wikidata.org/entity/Q5345590,E5762,F1544; F2396; F691; F8001; F8002,,,
2124,Copley Fielding,116,http://id.loc.gov/authorities/names/nr2002045416,,http://vocab.getty.edu/ulan/500115288,http://viaf.org/viaf/61485661,http://www.wikidata.org/entity/Q323623,E6140,F1592; F2768; F838,,,https://d-nb.info/gnd/189364238
787,George Bickham the younger,116,,,http://vocab.getty.edu/ulan/500017802,,,E3624,F433; F7957,,,
2054,George Evans,115,http://id.loc.gov/authorities/names/no98131518,,http://vocab.getty.edu/ulan/500008627,,http://www.wikidata.org/entity/Q99228397,E9975,F8012,,,
2962,Nathaniel Hone the elder,115,http://id.loc.gov/authorities/names/n92093405,,http://vocab.getty.edu/ulan/500009522,http://viaf.org/viaf/77978999,http://www.wikidata.org/entity/Q13537178,E6847,F3469; F942,,,https://d-nb.info/gnd/104176412X
2567,Samuel Hieronymus Grimm,113,http://id.loc.gov/authorities/names/nr2002011693,,http://vocab.getty.edu/ulan/500022698,http://viaf.org/viaf/15042022,http://www.wikidata.org/entity/Q2218363,E6503,F1707; F3124,,,https://d-nb.info/gnd/123972000
2569,John Atkinson Grimshaw,113,http://id.loc.gov/authorities/names/n50031662,,http://vocab.getty.edu/ulan/500027946,http://viaf.org/viaf/25848701,http://www.wikidata.org/entity/Q1699185,E6504,F3125; F869,,,https://d-nb.info/gnd/139612513
3405,Marcellus Laroon the elder,113,http://id.loc.gov/authorities/names/n90708705,,http://vocab.getty.edu/ulan/500030021,http://viaf.org/viaf/8334910,http://www.wikidata.org/entity/Q12061101,E5099,F1808; F4056,,,https://d-nb.info/gnd/124963048
595,Thomas Bardwell,112,http://id.loc.gov/authorities/names/nr91009477,,http://vocab.getty.edu/ulan/500019448,http://viaf.org/viaf/76168890,http://www.wikidata.org/entity/Q7787380,E3114,F257; F7956,,,https://d-nb.info/gnd/102436606
1099,Henry William Bunbury,111,http://id.loc.gov/authorities/names/n83013555,,http://vocab.getty.edu/ulan/500013604,http://viaf.org/viaf/7616263,http://www.wikidata.org/entity/Q3133158,E4148,F1451; F912,,,https://d-nb.info/gnd/119345153
6066,John Michael Wright,110,http://id.loc.gov/authorities/names/n83227415,,http://vocab.getty.edu/ulan/500020900,http://viaf.org/viaf/59882024,http://www.wikidata.org/entity/Q381698,E9799,F6431,,,https://d-nb.info/gnd/124723098
6238,G. Ward,110,,,,,,,,,,
357,John White Abbott,108,http://id.loc.gov/authorities/names/n50065857,,http://vocab.getty.edu/ulan/500013900,http://viaf.org/viaf/20149196473974791647,http://www.wikidata.org/entity/Q6263814,E2880,F1350; F543; F57,,,https://d-nb.info/gnd/174293623
3909,Peter Monamy,108,http://id.loc.gov/authorities/names/nr00036417,,http://vocab.getty.edu/ulan/500011814,http://viaf.org/viaf/27960681,http://www.wikidata.org/entity/Q2012122,E7925,F1065; F1857; F4549,,,https://d-nb.info/gnd/122719662
2256,William Powell Frith,107,http://id.loc.gov/authorities/names/nr89014511,,http://vocab.getty.edu/ulan/500009971,http://viaf.org/viaf/77118105,http://www.wikidata.org/entity/Q955750,E6243,F2871,,,https://d-nb.info/gnd/119093812
3609,Thomas Luny,105,http://id.loc.gov/authorities/names/nb2008001745,,http://vocab.getty.edu/ulan/500032145,http://viaf.org/viaf/14301286,http://www.wikidata.org/entity/Q1389224,E7650,F1031; F1829; F4271,,,https://d-nb.info/gnd/1256178829
5464,John Thirtle,104,http://id.loc.gov/authorities/names/nr2001019632,,http://vocab.getty.edu/ulan/500028754,http://viaf.org/viaf/69804294,http://www.wikidata.org/entity/Q29380068,E9289,F2124; F5920,,,https://d-nb.info/gnd/122202619
3031,Arthur Hughes,102,http://id.loc.gov/authorities/names/n50033179,,http://vocab.getty.edu/ulan/500013142,http://viaf.org/viaf/30418012,http://www.wikidata.org/entity/Q434575,E6913,F3535,,,https://d-nb.info/gnd/122365070
628,George Barret the elder,101,http://id.loc.gov/authorities/names/nr92026244,,http://vocab.getty.edu/ulan/500006857,http://viaf.org/viaf/66333748,http://www.wikidata.org/entity/Q5536751,E3775,F1406; F302; F584,,,https://d-nb.info/gnd/118849476
6039,Thomas Woodward,100,,,http://vocab.getty.edu/ulan/500400158,,,E9775,F1281; F6407,,,
1821,Frank Dicksee,99,http://id.loc.gov/authorities/names/nr92018075,,http://vocab.getty.edu/ulan/500001915,http://viaf.org/viaf/69203451,http://www.wikidata.org/entity/Q684057,E5853,F2487,,,https://d-nb.info/gnd/142458449
2923,Hans Holbein the younger,99,http://id.loc.gov/authorities/names/n81117179,,http://vocab.getty.edu/ulan/500005259,http://viaf.org/viaf/4945401,http://www.wikidata.org/entity/Q48319,E6805,F3427,,,https://d-nb.info/gnd/118552953
388,Jacques Laurent Agasse,99,http://id.loc.gov/authorities/names/n82263608,,http://vocab.getty.edu/ulan/500012871,http://viaf.org/viaf/62339687,http://www.wikidata.org/entity/Q506256,E3736,F545; F87,,,https://d-nb.info/gnd/118500988
4889,John Nost Sartorius,99,http://id.loc.gov/authorities/names/nb2014017295,,http://vocab.getty.edu/ulan/500011112,http://viaf.org/viaf/95748677,http://www.wikidata.org/entity/Q6250702,E8785,F1186; F5411,,,https://d-nb.info/gnd/1194488641
5072,Thomas Simon,99,http://id.loc.gov/authorities/names/no90015562,,http://vocab.getty.edu/ulan/500123524,http://viaf.org/viaf/26623852,http://www.wikidata.org/entity/Q7793972,E10032,F8070,,,https://d-nb.info/gnd/1058750887
6244,T. Raymond Barker,99,,,,,,,,,,
2199,Myles Birket Foster,98,http://id.loc.gov/authorities/names/n85368782,,http://vocab.getty.edu/ulan/500021811,http://viaf.org/viaf/34499263,http://www.wikidata.org/entity/Q1738050,E6204,F1603; F2832,,,https://d-nb.info/gnd/116677015
2652,William Hamilton,98,http://id.loc.gov/authorities/names/nr91006824,,http://vocab.getty.edu/ulan/500006289,http://viaf.org/viaf/76584948,http://www.wikidata.org/entity/Q15472,E6578,F1715; F3199; F892,,,https://d-nb.info/gnd/1037988590
5637,Cornelius Varley,98,http://id.loc.gov/authorities/names/n77002027,,http://vocab.getty.edu/ulan/500004766,http://viaf.org/viaf/65227247,http://www.wikidata.org/entity/Q5171468,E9421,F2146; F6052,,,https://d-nb.info/gnd/135632056
5863,Richard Westall,98,http://id.loc.gov/authorities/names/n84229908,,http://vocab.getty.edu/ulan/500012476,http://viaf.org/viaf/71662547,http://www.wikidata.org/entity/Q3109174,E9632,F2168; F6264,,,https://d-nb.info/gnd/123595282
4161,Joseph Nollekens,97,http://id.loc.gov/authorities/names/no92026836,,http://vocab.getty.edu/ulan/500115852,http://viaf.org/viaf/25654838,http://www.wikidata.org/entity/Q2402687,E4383,F1118; F3751,,,https://d-nb.info/gnd/128407263
4635,Rembrandt van Rijn,97,http://id.loc.gov/authorities/names/n79142935,,http://vocab.getty.edu/ulan/500011051,http://viaf.org/viaf/64013650,http://www.wikidata.org/entity/Q5598,E8549,F5175,,,https://d-nb.info/gnd/11859964X
4974,John Thomas Serres,95,http://id.loc.gov/authorities/names/n88085029,,http://vocab.getty.edu/ulan/500001326,http://viaf.org/viaf/85970783,http://www.wikidata.org/entity/Q6260619,E5273,F1969; F5483,,,https://d-nb.info/gnd/137930283
5083,Henry Singleton,94,http://id.loc.gov/authorities/names/nr89009324,,http://vocab.getty.edu/ulan/500001987,http://viaf.org/viaf/24870331,http://www.wikidata.org/entity/Q15452884,E8947,F1201; F5574,,,https://d-nb.info/gnd/1042005478
611,Francis Barlow,94,http://id.loc.gov/authorities/names/n84233924,,http://vocab.getty.edu/ulan/500030146,http://viaf.org/viaf/47113434,http://www.wikidata.org/entity/Q3081300,E3200,F1403; F282; F582,,,https://d-nb.info/gnd/119484587
4634,Ramsay Richard Reinagle,93,http://id.loc.gov/authorities/names/n88058327,,http://vocab.getty.edu/ulan/500030154,http://viaf.org/viaf/21223938,http://www.wikidata.org/entity/Q1450202,E8548,F1160; F1928; F5174,,,https://d-nb.info/gnd/1037236793
5242,George Clarkson Stanfield,93,http://id.loc.gov/authorities/names/n50023998,,http://vocab.getty.edu/ulan/500012527,http://viaf.org/viaf/44523948,http://www.wikidata.org/entity/Q1095862,E9096;E5368,F1219; F2063; F5724,,,https://d-nb.info/gnd/118616722
5521,James Tissot,93,http://id.loc.gov/authorities/names/n82073912,,http://vocab.getty.edu/ulan/500010633,http://viaf.org/viaf/51697889,http://www.wikidata.org/entity/Q381248,E9323,F5954,,,https://d-nb.info/gnd/119021056
1017,Charles Brooking,92,,,http://vocab.getty.edu/ulan/500269862,,,E3970,F1440; F621; F763,,,
4549,Samuel Gillespie Prout,92,http://id.loc.gov/authorities/names/n85301832,,http://vocab.getty.edu/ulan/500018332,http://viaf.org/viaf/20618735,http://www.wikidata.org/entity/Q2542408,E8472,F1919; F5098,,,https://d-nb.info/gnd/124587038
2779,George Hayter,91,http://id.loc.gov/authorities/names/n86048723,,http://vocab.getty.edu/ulan/500115765,http://viaf.org/viaf/56885183,http://www.wikidata.org/entity/Q3760522,E6684,F1731; F3305; F921,,,https://d-nb.info/gnd/123296749
459,William Anderson,90,http://id.loc.gov/authorities/names/no2002006021,,http://vocab.getty.edu/ulan/500032099,http://viaf.org/viaf/16884610,http://www.wikidata.org/entity/Q8004404,E2983,F1375; F142; F564,,,https://d-nb.info/gnd/1279221275
5649,Willem van de Velde the younger,90,http://id.loc.gov/authorities/names/n82056731,,http://vocab.getty.edu/ulan/500023744,http://viaf.org/viaf/27337373,http://www.wikidata.org/entity/Q432266,E9426,F1250; F2144; F6057,,,https://d-nb.info/gnd/118977350
4513,Edward John Poynter,89,http://id.loc.gov/authorities/names/n79117147,,http://vocab.getty.edu/ulan/500032375,https://viaf.org/viaf/18090746,http://www.wikidata.org/entity/Q465163,E8430,F1147; F5056,,,https://d-nb.info/gnd/121877604
