count,name,pseudonym,source,active_from,active_to,viaf,ulan,wikidata,wikipedia,source,loc,gnd
5,Ecclish Antonio,,,1639,1639,,,,,,,
5,Boccaccino Camillo,,data,1530,1546,http://viaf.org/viaf/50120335,http://vocab.getty.edu/ulan/500018099,http://www.wikidata.org/entity/Q1029340,http://it.wikipedia.org/wiki/Camillo_Boccaccino,data,http://id.loc.gov/authorities/names/nr91034903,https://d-nb.info/gnd/122883063
5,Lironi Giuseppe,,vocab,1700,1740,http://viaf.org/viaf/3474168453539366300008,http://vocab.getty.edu/ulan/500098668,http://www.wikidata.org/entity/Q94523952,,vocab,,https://d-nb.info/gnd/128889101
5,Marchetti Giovanni Battista,,vocab,1755,1799,http://viaf.org/viaf/36734560,http://vocab.getty.edu/ulan/500050519,http://www.wikidata.org/entity/Q24578816,,vocab,http://id.loc.gov/authorities/names/no2008107306,https://d-nb.info/gnd/131840606
5,Martinelli Vincenzo/ Beccadelli Antonio,,,,,,,,,,,
5,Bartolozzi Francesco,,data and vocab,1750,1815,http://viaf.org/viaf/7656202,http://vocab.getty.edu/ulan/500032318,http://www.wikidata.org/entity/Q734889,http://it.wikipedia.org/wiki/Francesco_Bartolozzi,data and vocab,http://id.loc.gov/authorities/names/n81143854,https://d-nb.info/gnd/118849549
5,Barabino Simone,,data and vocab,1600,1660,http://viaf.org/viaf/95749619,http://vocab.getty.edu/ulan/500011263,http://www.wikidata.org/entity/Q3484535,http://it.wikipedia.org/wiki/Simone_Barabino,data and vocab,,https://d-nb.info/gnd/123174694
5,Foschini Michele,,data,1740,1771,http://viaf.org/viaf/34362666,http://vocab.getty.edu/ulan/500001004,http://www.wikidata.org/entity/Q17319751,http://it.wikipedia.org/wiki/Michele_Foschini,data,http://id.loc.gov/authorities/names/nr97018526,https://d-nb.info/gnd/1100575219
5,Buscatti Luca Antonio,,vocab,1500,1530,,http://vocab.getty.edu/ulan/500011581,http://www.wikidata.org/entity/Q97572145,,vocab,,
5,Magatti Pietro Antonio,,,1715,1767,,,,,,,
5,Valesio Giovanni Luigi,,data and vocab,1580,1640,http://viaf.org/viaf/89134393,http://vocab.getty.edu/ulan/500031761,http://www.wikidata.org/entity/Q5564009,,data and vocab,http://id.loc.gov/authorities/names/nr94023140,https://d-nb.info/gnd/123804825
5,Cervelli Federico,,data,1660,1670,http://viaf.org/viaf/95699430,http://vocab.getty.edu/ulan/500003078,http://www.wikidata.org/entity/Q1747554,,data,,https://d-nb.info/gnd/124057160
5,Cobergher Wenceslas,,vocab,1500,1634,http://viaf.org/viaf/95702768,http://vocab.getty.edu/ulan/500003648,http://www.wikidata.org/entity/Q513704,,vocab,http://id.loc.gov/authorities/names/no95041618,https://d-nb.info/gnd/121404528
5,Biazaci Tommaso,,data and vocab,1450,1499,http://viaf.org/viaf/296931027,http://vocab.getty.edu/ulan/500010871,http://www.wikidata.org/entity/Q21567950,,data and vocab,http://id.loc.gov/authorities/names/no2013022051,https://d-nb.info/gnd/123557666
5,Biagio di Giorgio,,,1420,1439,,,,,,,
5,Della Robbia Marco,,manual,1490,1520,http://viaf.org/viaf/95736241,http://vocab.getty.edu/ulan/500009044,http://www.wikidata.org/entity/Q128216,,manual,,https://d-nb.info/gnd/137867263
5,Salimbeni Jacopo/ Salimbeni Lorenzo,,,,,,,,,,,
5,Denti Girolamo,,data,1574,1574,http://viaf.org/viaf/74915036,http://vocab.getty.edu/ulan/500316694,http://www.wikidata.org/entity/Q1527029,http://it.wikipedia.org/wiki/Girolamo_di_Tiziano,data,,https://d-nb.info/gnd/128821728
5,Tacconi Innocenzo,,vocab,1590,1699,http://viaf.org/viaf/170068878,http://vocab.getty.edu/ulan/500010397,http://www.wikidata.org/entity/Q21455299,,vocab,,https://d-nb.info/gnd/143927922
5,Adriano di Giovanni dei Maestri,Adriano Fiorentino,manual,1488,1499,http://viaf.org/viaf/95999609,http://vocab.getty.edu/ulan/500047965,http://www.wikidata.org/entity/Q1119290,,manual,,https://d-nb.info/gnd/139874240
5,Battista di Biagio Sanguigni,,,,,,,,,,,
5,Bortoloni Mattia,,data and vocab,1720,1750,http://viaf.org/viaf/65203560,http://vocab.getty.edu/ulan/500015738,http://www.wikidata.org/entity/Q465530,http://it.wikipedia.org/wiki/Mattia_Bortoloni,data and vocab,http://id.loc.gov/authorities/names/no2010053596,https://d-nb.info/gnd/133703800
5,Longhi Silla,Silla da Viggiù,data and vocab,1610,1615,http://viaf.org/viaf/95888430,http://vocab.getty.edu/ulan/500033681,http://www.wikidata.org/entity/Q3960545,http://it.wikipedia.org/wiki/Silla_Longhi,data and vocab,,https://d-nb.info/gnd/1018601147
5,Vigoroso da Siena,,vocab,1291,1291,http://viaf.org/viaf/20828749,http://vocab.getty.edu/ulan/500031255,http://www.wikidata.org/entity/Q3558221,,vocab,,https://d-nb.info/gnd/131852159
5,D'Antino Nicola,,vocab,1900,1960,http://viaf.org/viaf/50023031,http://vocab.getty.edu/ulan/500078871,http://www.wikidata.org/entity/Q3876175,,vocab,http://id.loc.gov/authorities/names/n88055753,https://d-nb.info/gnd/118859870
5,Palizzi Francesco Paolo,,vocab,1840,1899,http://viaf.org/viaf/37189093,http://vocab.getty.edu/ulan/500060149,http://www.wikidata.org/entity/Q28540511,,vocab,,https://d-nb.info/gnd/122073274
5,Mona Domenico,,vocab,1570,1599,http://viaf.org/viaf/63890436,http://vocab.getty.edu/ulan/500005262,http://www.wikidata.org/entity/Q3034747,,vocab,http://id.loc.gov/authorities/names/nr94023989,https://d-nb.info/gnd/1032375884
5,Boselli Felice,,data and vocab,1690,1732,http://viaf.org/viaf/8197778,http://vocab.getty.edu/ulan/500012567,http://www.wikidata.org/entity/Q489441,http://it.wikipedia.org/wiki/Felice_Boselli,data and vocab,http://id.loc.gov/authorities/names/nr96012976,https://d-nb.info/gnd/119427427
5,Anguissola Lucia,,data,1555,1560,http://viaf.org/viaf/37723408,http://vocab.getty.edu/ulan/500031903,http://www.wikidata.org/entity/Q465443,http://it.wikipedia.org/wiki/Lucia_Anguissola,data,http://id.loc.gov/authorities/names/nr90000899,https://d-nb.info/gnd/119294176
5,Pseudo Capanna,,,,,,,,,,,
5,Cecchino da Verona,,vocab,1454,1454,http://viaf.org/viaf/8304082,http://vocab.getty.edu/ulan/500017370,http://www.wikidata.org/entity/Q41305392,,vocab,http://id.loc.gov/authorities/names/nr90012228,https://d-nb.info/gnd/123796008
5,Jonghelinck Jacques,,data and vocab,1556,1586,http://viaf.org/viaf/59895060,http://vocab.getty.edu/ulan/500054677,http://www.wikidata.org/entity/Q6120669,http://it.wikipedia.org/wiki/Jacques_Jonghelinck,data and vocab,http://id.loc.gov/authorities/names/no97025293,https://d-nb.info/gnd/119479702
5,Nelli Pulisena,Suor Plautilla,,1543,1588,,,,,,,
5,Falaschi Anton Angelo,,,1756,1756,,,,,,,
5,San Marino Pesellinesque Master,,,1450,1499,,,,,,,
5,Buzzi Ippolito,,data and vocab,1603,1615,http://viaf.org/viaf/37812954,http://vocab.getty.edu/ulan/500023679,http://www.wikidata.org/entity/Q3801728,http://it.wikipedia.org/wiki/Ippolito_Buzzi,data and vocab,,https://d-nb.info/gnd/122948769
5,Girolamo da Udine,,data and vocab,1500,1512,http://viaf.org/viaf/173055482,http://vocab.getty.edu/ulan/500027955,http://www.wikidata.org/entity/Q5564795,,data and vocab,,https://d-nb.info/gnd/188431500
5,Bloemen Norbert Van,,,1690,1746,,,,,,,
5,Spinelli Andrea,,data and vocab,1534,1541,http://viaf.org/viaf/34363128,http://vocab.getty.edu/ulan/500123339,http://www.wikidata.org/entity/Q46366850,,data and vocab,,https://d-nb.info/gnd/1037599721
5,Pseudo Giovenone,,,1520,1550,,,,,,,
5,Bonsignori Girolamo,,data,1478,1514,http://viaf.org/viaf/55031777,http://vocab.getty.edu/ulan/500015359,,,data,,
5,Inganni Angelo,,vocab,1827,1880,http://viaf.org/viaf/74716227,http://vocab.getty.edu/ulan/500022776,http://www.wikidata.org/entity/Q536067,,vocab,http://id.loc.gov/authorities/names/no98099880,https://d-nb.info/gnd/121726614
5,Stern Ludovico,,manual,1725,1777,http://viaf.org/viaf/89132183,http://vocab.getty.edu/ulan/500013104,http://www.wikidata.org/entity/Q18508488,,manual,http://id.loc.gov/authorities/names/no2012019086,https://d-nb.info/gnd/1017473560
5,Nardini Girolamo,,vocab,1497,1518,,http://vocab.getty.edu/ulan/500022633,http://www.wikidata.org/entity/Q21055342,,vocab,,
5,Ruspagiari Alfonso,,data and vocab,1566,1599,http://viaf.org/viaf/45371716,http://vocab.getty.edu/ulan/500066913,http://www.wikidata.org/entity/Q65555163,,data and vocab,,https://d-nb.info/gnd/129081604
5,Della Porta Giovanni Battista,,data,1513,1597,,http://vocab.getty.edu/ulan/,,http://it.wikipedia.org/wiki/Giambattista_della_Porta,data,,
5,Pratese Piero di Lorenzo,,,,,,,,,,,
5,Agostini Giovanni Paolo de',,data and vocab,1500,1524,http://viaf.org/viaf/95799398,http://vocab.getty.edu/ulan/500019227,,,data and vocab,,
5,Garbi Anton Maria,,vocab,1600,1797,http://viaf.org/viaf/72579523,http://vocab.getty.edu/ulan/500006671,http://www.wikidata.org/entity/Q16527223,,vocab,,https://d-nb.info/gnd/133351130
5,Carcani Filippo,,data and vocab,1670,1686,http://viaf.org/viaf/96082783,http://vocab.getty.edu/ulan/500059727,http://www.wikidata.org/entity/Q20652794,,data and vocab,,https://d-nb.info/gnd/122822277
5,Chiaromonte Fornari Maria,,manual,1950,1980,,http://vocab.getty.edu/ulan/500691944,,,manual,,
5,Gismondi Paolo,,vocab,1630,1685,http://viaf.org/viaf/96481734,http://vocab.getty.edu/ulan/500107185,http://www.wikidata.org/entity/Q16853541,,vocab,,https://d-nb.info/gnd/121020797
5,Medaglista degli imperatori romani,,,1445,1450,,,,,,,
5,Pynas Jan Symonsz.,,vocab,1600,1631,http://viaf.org/viaf/34727709,http://vocab.getty.edu/ulan/500005774,http://www.wikidata.org/entity/Q3161764,,vocab,,https://d-nb.info/gnd/131646230
5,Ciafferi Pietro,Smargiasso,data and vocab,1620,1650,http://viaf.org/viaf/282820146,http://vocab.getty.edu/ulan/500102801,,,data and vocab,,https://d-nb.info/gnd/13263905X
5,Rossetti Giovanni Paolo,,vocab,1548,1600,http://viaf.org/viaf/62454804,http://vocab.getty.edu/ulan/500001682,http://www.wikidata.org/entity/Q55915121,,vocab,http://id.loc.gov/authorities/names/nr98014251,https://d-nb.info/gnd/12342593X
5,Giulio Pierino da Amelia,,vocab,1540,1580,,http://vocab.getty.edu/ulan/500110196,,,vocab,,
5,Barra Didier,Monsù Desiderio,data and vocab,1610,1650,http://viaf.org/viaf/95827923,http://vocab.getty.edu/ulan/500023791,http://www.wikidata.org/entity/Q3026918,http://it.wikipedia.org/wiki/Didier_Barra,data and vocab,http://id.loc.gov/authorities/names/n88612933,https://d-nb.info/gnd/119091577
5,Imparato Girolamo,,data,1500,1607,http://viaf.org/viaf/95717089,http://vocab.getty.edu/ulan/500005934,http://www.wikidata.org/entity/Q3107688,http://it.wikipedia.org/wiki/Girolamo_Imparato,data,,https://d-nb.info/gnd/12207064X
5,Cristoforo di Geremia,,data and vocab,1456,1476,http://viaf.org/viaf/96363232,http://vocab.getty.edu/ulan/500093135,,,data and vocab,,
5,Van Swanevelt Herman,,,1629,1641,,,,,,,
5,Casciaro Giuseppe,,vocab,1885,1941,http://viaf.org/viaf/1102385,http://vocab.getty.edu/ulan/500020886,http://www.wikidata.org/entity/Q3770271,,vocab,http://id.loc.gov/authorities/names/nr95011792,https://d-nb.info/gnd/129844543
5,Grifo di Tancredi,Maestro di San Gaggio,,1280,1310,,,,,,,
5,Selva Attilio,,vocab,1910,1970,http://viaf.org/viaf/38080663,http://vocab.getty.edu/ulan/500094302,http://www.wikidata.org/entity/Q27942972,,vocab,http://id.loc.gov/authorities/names/no2009118142,https://d-nb.info/gnd/132516365
4,Barbieri Paolo Antonio,,data and vocab,1620,1666,http://viaf.org/viaf/71306085,http://vocab.getty.edu/ulan/500016109,http://www.wikidata.org/entity/Q3362594,http://it.wikipedia.org/wiki/Paolo_Antonio_Barbieri,data and vocab,http://id.loc.gov/authorities/names/nr98026745,https://d-nb.info/gnd/1012217787
4,Mosca Simone,,data and vocab,1550,1560,http://viaf.org/viaf/57827925,http://vocab.getty.edu/ulan/500006696,http://www.wikidata.org/entity/Q2342529,http://it.wikipedia.org/wiki/Simone_Mosca,data and vocab,,https://d-nb.info/gnd/134291727
4,Minelli Giovanni,,manual,1480,1530,http://viaf.org/viaf/89058255,http://vocab.getty.edu/ulan/500086147,http://www.wikidata.org/entity/Q3767747,,manual,,
4,Gianni G.A.,,,1800,1899,,,,,,,
4,Bonascia Bartolomeo,,data and vocab,1468,1537,http://viaf.org/viaf/95806341,http://vocab.getty.edu/ulan/500020357,http://www.wikidata.org/entity/Q1646168,,data and vocab,,https://d-nb.info/gnd/122613740
4,Cignaroli,,,,,,,,,,,
4,Goro di Gregorio,,vocab,1300,1399,http://viaf.org/viaf/75015727,http://vocab.getty.edu/ulan/500055318,http://www.wikidata.org/entity/Q19569771,,vocab,http://id.loc.gov/authorities/names/nr96041670,https://d-nb.info/gnd/132541203
4,Francesco di Segna,,,,,,,,,,,
4,Cavazzola Paolo,,,,,,,,,,,
4,Zacchia di Antonio da Vezzano,Ezechia da Vezzano,data,,,http://viaf.org/viaf/3566653,http://vocab.getty.edu/ulan/500025467,http://www.wikidata.org/entity/Q7132263,http://it.wikipedia.org/wiki/Paolo_Zacchia_the_Elder,data,,https://d-nb.info/gnd/121398358
4,Pancalino Cristoforo,,data,1525,1578,http://viaf.org/viaf/159355817,http://vocab.getty.edu/ulan/500198785,,,data,,
4,Venturini Giovanni Francesco,,vocab,1665,1690,http://viaf.org/viaf/162441,http://vocab.getty.edu/ulan/500005080,http://www.wikidata.org/entity/Q5563849,,vocab,http://id.loc.gov/authorities/names/n97864106,https://d-nb.info/gnd/120491982
4,Costantini Ermenegildo,,data and vocab,1745,1791,http://viaf.org/viaf/95832323,http://vocab.getty.edu/ulan/500024476,http://www.wikidata.org/entity/Q3731970,http://it.wikipedia.org/wiki/Ermenegildo_Costantini,data and vocab,,
4,Cristoforo di Benedetto,,data and vocab,1450,1499,http://viaf.org/viaf/96399770,http://vocab.getty.edu/ulan/500097437,http://www.wikidata.org/entity/Q67519678,,data and vocab,,https://d-nb.info/gnd/131497030
4,Galizia Fede,,vocab,1590,1630,http://viaf.org/viaf/95761649,http://vocab.getty.edu/ulan/500013207,http://www.wikidata.org/entity/Q2428749,,vocab,http://id.loc.gov/authorities/names/nr90026031,https://d-nb.info/gnd/11907107X
4,Bertolino Tommaso,,data,1920,1953,http://viaf.org/viaf/45217628,,http://www.wikidata.org/entity/Q97571707,,data,,https://d-nb.info/gnd/123778522
4,Mattia Alessandro,,vocab,1646,1679,http://viaf.org/viaf/306063496,http://vocab.getty.edu/ulan/500032529,http://www.wikidata.org/entity/Q28049216,,vocab,,https://d-nb.info/gnd/132878070
4,"""Maestro delle Vele""",,,,,,,,,,,
4,Sale Nicolò,,manual,1629,1647,,http://vocab.getty.edu/ulan/500103876,,,manual,,
4,Morelli Lazzaro,,vocab,1629,1686,http://viaf.org/viaf/18396934,http://vocab.getty.edu/ulan/500005519,http://www.wikidata.org/entity/Q3220077,,vocab,,https://d-nb.info/gnd/132853787
4,Bibiena,,,,,,,,,,,
4,La Volpe Alessandro,,,1840,1887,,,,,,,
4,Vincioli Jacopo,,,,,,,,,,,
4,Bacchi Pietro,Padre Pietro da Bagnara,,1530,1580,,,,,,,
4,Pseudo Gilio,,manual,1290,1330,,http://vocab.getty.edu/ulan/500013092,http://www.wikidata.org/entity/Q3106012,,manual,,
4,Sementi Giovan Giacomo,,data,1605,1640,http://viaf.org/viaf/95803384,http://vocab.getty.edu/ulan/500019882,http://www.wikidata.org/entity/Q1033182,http://it.wikipedia.org/wiki/Giovanni_Giacomo_Semenza,data,,https://d-nb.info/gnd/143216953
4,Serafini Paolo da Modena,,,1370,1390,,,,,,,
4,Zaniberti Filippo,,data and vocab,1630,1635,http://viaf.org/viaf/49102462,http://vocab.getty.edu/ulan/500016604,http://www.wikidata.org/entity/Q3071927,http://it.wikipedia.org/wiki/Filippo_Zaniberti,data and vocab,http://id.loc.gov/authorities/names/nr93034672,https://d-nb.info/gnd/1260599442
4,Gamberucci Cosimo,,data and vocab,1580,1628,http://viaf.org/viaf/95709683,http://vocab.getty.edu/ulan/500004734,http://www.wikidata.org/entity/Q2998237,http://it.wikipedia.org/wiki/Cosimo_Gamberucci,data and vocab,,https://d-nb.info/gnd/122472160
4,Pagano Francesco,,,,,,,,,,,
4,Rossi Nunzio,,vocab,1625,1675,http://viaf.org/viaf/201779909,http://vocab.getty.edu/ulan/500067643,http://www.wikidata.org/entity/Q3879518,,vocab,,https://d-nb.info/gnd/1017132313
4,Bonfiglio Antonio,,data,1925,1951,http://viaf.org/viaf/72269583,,,,data,,
4,Santagostino Agostino,,vocab,1650,1699,http://viaf.org/viaf/122177353,http://vocab.getty.edu/ulan/500001388,http://www.wikidata.org/entity/Q3606818,,vocab,http://id.loc.gov/authorities/names/n81020889,https://d-nb.info/gnd/1020202157
4,Colleoni Girolamo,,data,1538,1599,http://viaf.org/viaf/95816983,http://vocab.getty.edu/ulan/500022033,,,data,,
4,Giovan Pietro da Cemmo,,data,1475,1493,http://viaf.org/viaf/137959863,http://vocab.getty.edu/ulan/500007619,http://www.wikidata.org/entity/Q3107315,http://it.wikipedia.org/wiki/Giovanni_Pietro_da_Cemmo,data,http://id.loc.gov/authorities/names/nr88004529,https://d-nb.info/gnd/119016885
4,Pino Paolo,,data,1534,1565,http://viaf.org/viaf/292803068,http://vocab.getty.edu/ulan/500029714,http://www.wikidata.org/entity/Q3362655,,data,http://id.loc.gov/authorities/names/n88138364,https://d-nb.info/gnd/119373777
4,Rossi Giovanni Antonio de',,data and vocab,1550,1555,,http://vocab.getty.edu/ulan/500097010,http://www.wikidata.org/entity/Q99767521,,data and vocab,,
4,Gatta Saverio della,,vocab,1777,1827,,http://vocab.getty.edu/ulan/500405097,,,vocab,,
4,Segala Giovanni,,,1683,1717,,,,,,,
4,Discepoli Giovanni Battista,Lo Zoppo di Lugano,data and vocab,1610,1660,http://viaf.org/viaf/67374387,http://vocab.getty.edu/ulan/500013188,http://www.wikidata.org/entity/Q3107062,http://it.wikipedia.org/wiki/Giovanni_Battista_Discepoli,data and vocab,http://id.loc.gov/authorities/names/no2002008652,https://d-nb.info/gnd/123468981
4,Stati Cristoforo,,data and vocab,1575,1619,http://viaf.org/viaf/20752689,http://vocab.getty.edu/ulan/500002498,http://www.wikidata.org/entity/Q3697719,http://it.wikipedia.org/wiki/Cristoforo_Stati,data and vocab,,https://d-nb.info/gnd/129099694
4,De Rossi Angelo,,manual,1695,1711,http://viaf.org/viaf/20562836,http://vocab.getty.edu/ulan/500013216,http://www.wikidata.org/entity/Q4762984,,manual,http://id.loc.gov/authorities/names/n87902638,https://d-nb.info/gnd/122413423
4,Caccioli Giuseppe Antonio,,data,1700,1724,http://viaf.org/viaf/59357658,http://vocab.getty.edu/ulan/500012275,http://www.wikidata.org/entity/Q3769987,http://it.wikipedia.org/wiki/Giuseppe_Antonio_Caccioli,data,http://id.loc.gov/authorities/names/nr90007912,
4,Peresi Francesco,,,1709,1743,,,,,,,
4,Mondella Galeazzo,Moderno,data,1500,1520,http://viaf.org/viaf/96577118,http://vocab.getty.edu/ulan/500164563,http://www.wikidata.org/entity/Q430155,http://it.wikipedia.org/wiki/Galeazzo_Mondella,data,,https://d-nb.info/gnd/142573418
4,Gola Emilio,,vocab,1870,1923,http://viaf.org/viaf/3271586,http://vocab.getty.edu/ulan/500055487,http://www.wikidata.org/entity/Q3724423,,vocab,http://id.loc.gov/authorities/names/n88195703,https://d-nb.info/gnd/119015838
4,Naldini Paolo,,vocab,1640,1691,,http://vocab.getty.edu/ulan/500406632,http://www.wikidata.org/entity/Q248225,,vocab,,
4,Giovanni di Cosma,,vocab,1296,1303,,http://vocab.getty.edu/ulan/500092640,http://www.wikidata.org/entity/Q7000871,,vocab,,
4,Gauffier Louis,,,1780,1801,,,,,,,
4,Abbatini Guido Ubaldo,,data and vocab,1623,1652,http://viaf.org/viaf/27917946,http://vocab.getty.edu/ulan/500022820,http://www.wikidata.org/entity/Q282810,http://it.wikipedia.org/wiki/Guido_Ubaldo_Abbatini,data and vocab,http://id.loc.gov/authorities/names/nr2002043613,https://d-nb.info/gnd/121077276
4,Vitalino da Serravalle,,,1400,1449,,,,,,,
4,Di Chirico Giacomo,,,1864,1917,,,,,,,
4,Scalzi Alessandro,Alessandro Padovano,,1578,1590,,,,,,,
4,Taselli Domenico,,,1605,1605,,,,,,,
4,Tizzone Fermo,Fermo da Caravaggio,,1494,1494,,,,,,,
4,Del Po Pietro,,data,1630,1692,http://viaf.org/viaf/45215406,http://vocab.getty.edu/ulan/500018300,http://www.wikidata.org/entity/Q1780837,http://it.wikipedia.org/wiki/Pietro_del_Po,data,http://id.loc.gov/authorities/names/nr97017931,https://d-nb.info/gnd/123698103
4,Perpignani Galgano,,manual,1734,1734,,http://vocab.getty.edu/ulan/500006493,http://www.wikidata.org/entity/Q20741622,,manual,,
