count,value,sources,authority_id,exactMatch,broadMatch,narrowMatch,closeMatch,relatedMatch
4,Schablone,khi,48987800,http://vocab.getty.edu/aat/300022777,,,,
4,Stammbuchblatt,khi,49288400,,http://vocab.getty.edu/aat/300374942,,,
4,Schreibkommode,khi,48608100,,,,,
4,Schiff (Fahrzeug),khi,49130500,http://vocab.getty.edu/aat/300082981,,,,
4,Haken,"khi,marburg",,,,,,
4,Kalottenbild,khi,20131302,,,,,
4,Kanzeldeckel,"hertziana,khi",20131303,,,,,
4,Beckenfuß,"hertziana,khi",49198800,,,,,
4,Wandgemälde,khi,,,,,,
4,Geländer,"hertziana,khi",49626700,http://vocab.getty.edu/aat/300002018,,,,
4,Wandbespannung,khi,49587100,,http://vocab.getty.edu/aat/300037353,,,
4,Pluvialeschild,khi,48866500,,,,,
4,Speisesaal,"hertziana,khi",49664500,http://vocab.getty.edu/aat/300004346,,,,
4,Aufsatz (Außenseite),khi,,,,,,
4,Kanzelträger,khi,48891700,,,http://vocab.getty.edu/aat/300107861,,
4,Triumphsäule,"hertziana,khi",,,,,,
4,Längsseite,"hertziana,khi",48147600,,http://vocab.getty.edu/aat/300404461,,,
4,Reliquienmonstranz,khi,48877400,http://vocab.getty.edu/aat/300300896,,,,
4,Hand,"hertziana,khi",,,,,,
4,Zahnradbahn,khi,49868400,,,,,
4,Taufkapelle,"hertziana,khi",49713700,,http://vocab.getty.edu/aat/300007444;http://vocab.getty.edu/aat/300004590,,,
4,Haupteingang,khi,49618700,,http://vocab.getty.edu/aat/300002776,,,
4,Pflegeheim,khi,49890900,http://vocab.getty.edu/aat/300006709,,,,
4,Kerzenständer,khi,49010300,http://vocab.getty.edu/aat/300037588,,,,
4,Münze (Zahlungsmittel),"hertziana,khi",48555200,http://vocab.getty.edu/aat/300037222,,,,
4,Lager,"hertziana,khi",49790800,http://vocab.getty.edu/aat/300007700,,,,
4,Magazin,"hertziana,khi",,,,,,
4,Kline,"hertziana,khi",48624900,,,,,
4,Universitätsinstitut,marburg,49924000,,,,http://vocab.getty.edu/aat/300312291,
4,Präparat (Organismus),marburg,,,,,,
4,Scheune,"hertziana,marburg",49815400,http://vocab.getty.edu/aat/300004900,,,,
4,Tischgestell,marburg,20131520,,,,,
4,Probiernadel,marburg,,,,,,
4,Wasserburg,"hertziana,marburg",49952600,,http://vocab.getty.edu/aat/300005656,,,
4,Wohnzimmer,hertziana,49655500,http://vocab.getty.edu/aat/300004435,,,,
4,Markt,hertziana,,,,,,
4,Wanbild,hertziana,,,,,,
4,Trophäe,hertziana,20220109,,,,,http://vocab.getty.edu/aat/300007038
4,Mithräum,hertziana,49696400,,,,,
4,Frontispiz (Illustration),hertziana,20050063,http://vocab.getty.edu/aat/300083021,,,,
4,Volute,hertziana,48142600,http://vocab.getty.edu/aat/300001729,,,,
4,Autograph,hertziana,49314600,http://vocab.getty.edu/aat/300028571,,,,
4,Gemeindezentrum,hertziana,49740700,,,,,
4,Freitreppe,hertziana,49648600,,http://vocab.getty.edu/aat/300003228,,,
4,Menhir,hertziana,49379400,,,,http://vocab.getty.edu/aat/300006985,
4,Bogenstein,hertziana,49640800,,http://vocab.getty.edu/aat/300000994,,,
4,Marstall,hertziana,49934500,,http://vocab.getty.edu/aat/300005015,,,
4,Umschlag,hertziana,,,,,,
4,Sanatorium,hertziana,49890500,http://vocab.getty.edu/aat/300006720,,,,
4,Krankenhauskirche,hertziana,49896700,,http://vocab.getty.edu/aat/300006665,,,
4,Scheibenriss,hertziana,49526900,,http://vocab.getty.edu/aat/300033973,,,
4,Kurzifix,hertziana,,,,,,
4,Türzieher,hertziana,49590300,,,,http://vocab.getty.edu/aat/300080114,
4,Seitenschiff (Süd),hertziana,,,,,,
4,Seitenschiff (Nord),hertziana,,,,,,
4,Deckenbilder,hertziana,,,,,,
4,Sitzstatue,hertziana,,,,,,
4,Taufsteindeckel,hertziana,48852500,,http://vocab.getty.edu/aat/300080617;http://vocab.getty.edu/aat/300197210,,,
4,Windfang,hertziana,49585300,http://vocab.getty.edu/aat/300299165,,,,
4,Parlament,hertziana,49972700,http://vocab.getty.edu/aat/300006029,,,,
4,Promenade,hertziana,49831400,http://vocab.getty.edu/aat/300008329,,,,
4,Kunstakademie,hertziana,,,,,,
4,Verzeichnis,hertziana,49320600,http://vocab.getty.edu/aat/300026234,,,,
4,Zwerggalerie,hertziana,49583500,http://vocab.getty.edu/aat/300004296,,,,
4,Veranstaltungsgebäude,hertziana,49906300,,,,http://vocab.getty.edu/aat/300005135,
4,Substruktion,hertziana,49599800,,,,,
4,Malerei,hertziana,,,,,,
3,Schlachthof,"khi,marburg",49853500,http://vocab.getty.edu/aat/300006354,,,,
3,Druckstock,"hertziana,khi",48965000,http://vocab.getty.edu/aat/300234278,,,,
3,Kommende,"hertziana,khi",49825700,http://vocab.getty.edu/aat/300235537,,,,
3,Gartenterrasse,"hertziana,khi",49833600,,http://vocab.getty.edu/aat/300004182,,,
3,Reitstall,"hertziana,khi",49883200,,,,,
3,Leuchterbank,"hertziana,khi",49014400,,,,,
3,Mönchschor,"hertziana,khi",49716200,,,,,
3,Etui,"hertziana,khi",49145000,http://vocab.getty.edu/aat/300221557,,,,
3,Handelshaus,"hertziana,khi",49793400,,,,http://vocab.getty.edu/aat/300005230,
3,Krematorium,"hertziana,khi",48422400,http://vocab.getty.edu/aat/300005871,,,,
3,Bergfried,"hertziana,khi",49956100,,,,http://vocab.getty.edu/aat/300003694,
3,Biforium,"hertziana,khi",,,,,,
3,Umgang,"hertziana,khi",49660500,,,,,
3,Tischbein,"khi,marburg",48615700,,http://vocab.getty.edu/aat/300233911,,,
3,Wohnflügel,"hertziana,khi",49962100,,http://vocab.getty.edu/aat/300004188,,,
3,Pilgerstätte,"hertziana,khi",49693400,,,,,
3,Bahnsteighalle,"hertziana,khi",49873000,http://vocab.getty.edu/aat/300004254,,,,
3,Warteraum,"hertziana,khi",49656900,,,,,
3,Widmungsblatt,"hertziana,khi",49281000,http://vocab.getty.edu/aat/300026114,,,,
3,Hostiendose,"khi,marburg",48894300,,,,,
3,Vierungsturm,"hertziana,khi",49716800,http://vocab.getty.edu/aat/300080633,,,,
3,Altarbild (Rückseite),"hertziana,khi",,,,,,
3,Ampulle (sakral),"hertziana,khi",,,,,,
3,Fassadenbekrönung,"hertziana,khi",49679400,,,,,
3,Model (Form),"hertziana,khi",49113100,,http://vocab.getty.edu/aat/300024814,,,
3,Balkongitter,"hertziana,khi",49645800,,http://vocab.getty.edu/aat/300002018,,,
3,Armlehne,"hertziana,khi",48617400,,,,,
3,Ruinenstadt,"hertziana,khi",49991600,,,,,
3,Nutzgarten,"hertziana,khi",49837800,,,,,
3,Uferpromenade,"khi,marburg",49988800,,http://vocab.getty.edu/aat/300008329,,,
3,Triumphkreuzgruppe,"hertziana,khi",48886800,,http://vocab.getty.edu/aat/300235443,,,
3,Lesesaal,"hertziana,khi",49929000,http://vocab.getty.edu/aat/300004434,,,,
3,Torturm,"hertziana,khi",49939400,http://vocab.getty.edu/aat/300003627,,,,
3,Giebelstein,"hertziana,khi",49620700,http://vocab.getty.edu/aat/300002310,,,,
3,Enkolpion,"hertziana,khi",49194700,,,,,
3,Bäckerei,"hertziana,khi",49803100,http://vocab.getty.edu/aat/300005291,,,,
3,Kontorhaus,"khi,marburg",49792200,,http://vocab.getty.edu/aat/300007043,,,
3,Kongresszentrum,"hertziana,khi",49922600,,http://vocab.getty.edu/aat/300005130,,,
3,Messgewand,"hertziana,khi",48867800,http://vocab.getty.edu/aat/300210450,,,,
3,Wehrmauer,"hertziana,khi",49941900,http://vocab.getty.edu/aat/300002485,,,,
3,Festungsmauer,"hertziana,khi",49950500,,http://vocab.getty.edu/aat/300002485,,,
3,Frigidarium,"hertziana,khi",01200026,http://vocab.getty.edu/aat/300004233,,,,
3,Katalog,"hertziana,khi",49384900,,,,,
3,Knopf,"hertziana,khi",48274400,http://vocab.getty.edu/aat/300239261,,,,
3,Tabakfabrik,"hertziana,khi",49777400,,,,,
3,Elektrizitätswerk,"hertziana,khi",49858600,http://vocab.getty.edu/aat/300000414,,,,
3,Dachgeschoss,"hertziana,khi",20131217,,,,,
3,Taufbaldachin,"hertziana,khi",48853900,,http://vocab.getty.edu/aat/300003762,,,
3,Wagen,"hertziana,khi",,,,,,
3,Militärakademie,"khi,marburg",49934100,http://vocab.getty.edu/aat/300006511,,,,
3,Stola (Parament),"hertziana,khi",48270500,http://vocab.getty.edu/aat/300221756,,,,
3,Spinnrad,"khi,marburg",49058000,http://vocab.getty.edu/aat/300263278,,,,
3,Sparkasse,"khi,marburg",49778800,,,,,
3,Scheinarchitektur,"hertziana,khi",49434500,,,http://vocab.getty.edu/aat/300002820,,
3,Landschaftsgarten,"hertziana,khi",49838000,http://vocab.getty.edu/aat/300008139,,,,
3,Hellebarde,"hertziana,khi",48228600,http://vocab.getty.edu/aat/300037010,,,,
3,Scheibe,"hertziana,khi",49434700,,,,,
3,Nischengrab,khi,,,,,,
3,Clubhaus,"hertziana,khi",,,,,,
3,Kopf (visuelles Werk),"khi,marburg",49483500,http://vocab.getty.edu/aat/300262520,,,,
3,Gerberei,"hertziana,khi",49796700,http://vocab.getty.edu/aat/300006302,,,,
3,Labyrinth,"hertziana,khi",49828400,http://vocab.getty.edu/aat/300312218,,,,
3,Sakralraumskulptur,"hertziana,khi",,,,,,
3,Diadem,"hertziana,khi",48439700,http://vocab.getty.edu/aat/300046021,,,,
3,Erker,"hertziana,khi",49635600,http://vocab.getty.edu/aat/300002654,,,,
3,Arsenal,"hertziana,khi",49937700,http://vocab.getty.edu/aat/300000448,,,,
3,Zeremonienstab,"khi,marburg",48917600,http://vocab.getty.edu/aat/300262871,,,,
3,Klause,"hertziana,khi",,,,,,
3,Maßwerk,"hertziana,khi",49612600,http://vocab.getty.edu/aat/300003184,,,,
3,Höhle,"hertziana,khi",48140000,,,,,
3,Armreif,"khi,marburg",48446500,http://vocab.getty.edu/aat/300045992,,,,
3,Fußbodenplatte,"hertziana,khi",49628100,,,,,http://vocab.getty.edu/aat/300250799
3,Nonnenempore,"hertziana,khi",49715300,,http://vocab.getty.edu/aat/300004031,,,
3,Kirchturm,"hertziana,khi",49718000,http://vocab.getty.edu/aat/300003625,,,,
3,Lusthaus,"hertziana,khi",49832200,http://vocab.getty.edu/aat/300256434,,,,
3,Fensterladen,"hertziana,khi",49634000,http://vocab.getty.edu/aat/300003173,,,,
3,Remise,"hertziana,khi",49815800,http://vocab.getty.edu/aat/300007801,,,,
3,Grabskulptur,"hertziana,khi",,,,,,
3,Stiftskirche,"hertziana,khi",49692000,http://vocab.getty.edu/aat/300007515,,,,
3,Kästchen,"hertziana,khi",,,,,,
3,Aussichtsturm,"hertziana,marburg",49836200,http://vocab.getty.edu/aat/300419278,,,,
3,Speicher,"hertziana,marburg",49853700,,http://vocab.getty.edu/aat/300007700,,,
3,Becken (Gefäß),"hertziana,marburg",49199000,,,,,http://vocab.getty.edu/aat/300045614
3,Geschäftshaus,"hertziana,marburg",49795700,http://vocab.getty.edu/aat/300005230,,,,
3,Theaterkasse,"hertziana,marburg",20131515,,,,,
3,Klosterhof,"hertziana,marburg",49701300,,http://vocab.getty.edu/aat/300000642,,,
3,Sporthalle,"hertziana,marburg",49882400,,http://vocab.getty.edu/aat/300007250,,,
3,Konvolut (gebunden),hertziana,,,,,,
3,Sammlung (Objektgruppe),hertziana,20410148,http://vocab.getty.edu/aat/300025976,,,,
3,Passepartout,hertziana,,,,,,
3,Skene (Theater),hertziana,,,,,,
3,Archivoltenfigur,hertziana,49553000,,http://vocab.getty.edu/aat/300047090;http://vocab.getty.edu/aat/300001152,,,
3,Fassade (Süd),hertziana,,,,,,
3,Armenhaus,hertziana,49902300,http://vocab.getty.edu/aat/300006745,,,,
3,Stich,hertziana,,,,,,
3,Gabel,hertziana,49121100,http://vocab.getty.edu/aat/300043099,,,,
3,Kruzifx,hertziana,,,,,,
3,Konservatorium,hertziana,49923000,http://vocab.getty.edu/aat/300006550,,,,
3,Bildflügel,hertziana,49544200,http://vocab.getty.edu/aat/300182755,,,,
3,Seminar,hertziana,,,,,,
3,Sakralraumausstattung,hertziana,48917000,,,,,
3,Buchdeckel (Vorderseite),hertziana,,,,,,
3,Buchdeckel (Rückseite),hertziana,,,,,,
3,Bulla,hertziana,,,,,,
3,Konsolkopf,hertziana,49484300,,http://vocab.getty.edu/aat/300003604,,,
3,Brosche,hertziana,48444500,http://vocab.getty.edu/aat/300045995,,,,
3,Sanktuarium,hertziana,,,,,,
3,Spinnerei,hertziana,49778000,http://vocab.getty.edu/aat/300247617,,,,
3,Balkonbrüstung,hertziana,49646000,,http://vocab.getty.edu/aat/300001989;http://vocab.getty.edu/aat/300002717;http://vocab.getty.edu/aat/300001988,,,
3,Esszimmer,hertziana,49653700,http://vocab.getty.edu/aat/300004349,,,,
3,Lustschloss,hertziana,49965800,http://vocab.getty.edu/aat/300184568,,,,
3,Grabtafel,hertziana,,,,,,
3,Wanddekotation,hertziana,,,,,,
3,Kulturzentrum,hertziana,49922000,http://vocab.getty.edu/aat/300005135,,,,
3,Türfüllung,hertziana,49594100,,http://vocab.getty.edu/aat/300002892;http://vocab.getty.edu/aat/300069079,,,
3,Wirtschaftsflügel,hertziana,49962500,,http://vocab.getty.edu/aat/300004188,,,
3,Kaminaufsatz,hertziana,49486900,http://vocab.getty.edu/aat/300081618,,,,
3,Büro- und Geschäftshaus,hertziana,49802700,,,,,http://vocab.getty.edu/aat/300007043;http://vocab.getty.edu/aat/300005147
3,Silhouettenbild,hertziana,,,,,,
3,Attika,hertziana,49646600,http://vocab.getty.edu/aat/300002651,,,,
3,Burgkapelle,hertziana,49738100,,http://vocab.getty.edu/aat/300004590,,,
3,Blendarkade,hertziana,49642200,http://vocab.getty.edu/aat/300002582,,,,
2,Abreibung,khi,,,,,,
2,Bildnisanhänger,khi,48445300,,,,,
2,Fuhrwerk,khi,49138200,,,,http://vocab.getty.edu/aat/300212695,
2,Skizzenbuchindex,khi,49427300,,,,,
2,Fastentuch,khi,20410073,http://vocab.getty.edu/aat/300215214,,,,
2,Allee,khi,49990400,http://vocab.getty.edu/aat/300008250,,,,
2,Atlas (kartographisches Material),khi,20290022,http://vocab.getty.edu/aat/300028053,,,,
2,Terrine,khi,49174000,http://vocab.getty.edu/aat/300199769,,,,
2,Quaste,khi,,,,,,
2,Wahlurne,khi,,,,,,
2,Stereokalotypie,khi,,,,,,
2,Nachttisch,khi,48623000,http://vocab.getty.edu/aat/300039745,,,,
2,Selbstporträt,khi,,,,,,
2,Besteckgriff,khi,49121300,,http://vocab.getty.edu/aat/300199800,,,
2,Brustpanzer,khi,48238200,,,,,
2,Türschwelle,khi,49588900,,,,,
2,Tischdecke,khi,48240700,http://vocab.getty.edu/aat/300204969,,,,
2,Mauerturm,khi,49939600,http://vocab.getty.edu/aat/300003639,,,,
2,Kerzenleuchter,khi,,,,,,
2,Zoologischer Garten,khi,49905100,http://vocab.getty.edu/aat/300000348,,,,
2,Burghof,khi,49951900,,http://vocab.getty.edu/aat/300004095,,,
2,Reliquienbeutel,khi,48859500,,http://vocab.getty.edu/aat/300187549,,,
2,Glasharmonika,khi,48593200,,,,,
2,Schmuckstück,khi,48434900,,http://vocab.getty.edu/aat/300209286,,,
2,Repro,khi,,,,,,
2,Brennerei,khi,49803700,http://vocab.getty.edu/aat/300006346,,,,
2,Arena,khi,49908700,,,,,
2,Apothekenschrank,khi,48620800,,http://vocab.getty.edu/aat/300039183,,,
2,Teeservice,khi,49105600,http://vocab.getty.edu/aat/300227686,,,,
2,Astronomische Uhr,khi,48980000,http://vocab.getty.edu/aat/300195791,,,,
2,Riechfläschchen,khi,49179200,http://vocab.getty.edu/aat/300198824,,,,
2,Kissen,khi,49123700,http://vocab.getty.edu/aat/300236073,,,,
2,Brotkasten,khi,49099000,,,,,
2,Deponie,khi,,,,,,
2,Trinkbrunnen,khi,20130037,,http://vocab.getty.edu/aat/300006179,,,
2,Pulverhorn,khi,48220600,http://vocab.getty.edu/aat/300225671,,,,
2,Kanzlei,khi,49975700,http://vocab.getty.edu/aat/300312083,,,,
2,Tafeldekoration,khi,49106400,,,http://vocab.getty.edu/aat/300043082,,
2,Schattenspielfigur,khi,49435600,http://vocab.getty.edu/aat/300211230,,,,
2,Rückdeckel,khi,49385300,,http://vocab.getty.edu/aat/300202819,,,
2,Briefumschlag,khi,49350900,http://vocab.getty.edu/aat/300197601,,,,
2,Säulensaal,khi,49663500,,,,,
2,Teehaus,khi,49829700,,,,http://vocab.getty.edu/aat/300007956,
2,Kelchschaft,khi,48880700,,,,,
2,Sima,khi,49638400,http://vocab.getty.edu/aat/300003517,,,,
2,Ziborium (Gefäß),khi,48873800,http://vocab.getty.edu/aat/300198813,,,,
2,Eckpfeiler,khi,49637400,,http://vocab.getty.edu/aat/300264605,,,
2,Türschloss,khi,49592300,http://vocab.getty.edu/aat/300033419,,,,
2,Rundplastik,khi,,,,,,
2,Zierstange,khi,49398900,,,,,
2,Vorhanghalter,khi,20131540,,,,,
2,1. Innenhof,khi,,,,,,
2,2. Innenhof,khi,,,,,,
2,Bahnsteig,khi,49873200,http://vocab.getty.edu/aat/300411425,,,,
2,Schaltraum,khi,20131439,,,,,
2,Gepäckaufbewahrung,khi,49871400,,,,,
2,Kelchglas,khi,49172600,,,,http://vocab.getty.edu/aat/300197100,
2,Strandpromenade,khi,49862900,,,,,
2,Barometer,khi,48921000,http://vocab.getty.edu/aat/300195808,,,,
2,Kastenschrank,khi,,,,,,
2,Lanze,khi,48225000,http://vocab.getty.edu/aat/300037029,,,,
2,Sockel des Kreuzes,khi,,,,,,
2,Konzertsaal,khi,49919600,,http://vocab.getty.edu/aat/300004420,,,
2,Einkaufszentrum,khi,49801500,http://vocab.getty.edu/aat/300005270,,,,
2,Haube (Kopfbedeckung),khi,48261200,http://vocab.getty.edu/aat/300210720,,,,
2,Laterne (Bauteil),khi,49613400,http://vocab.getty.edu/aat/300002348,,,,
2,Verlagsgebäude,khi,49769400,,http://vocab.getty.edu/aat/300007049,,,http://vocab.getty.edu/aat/300386627
2,Gerätehaus,khi,49857600,http://vocab.getty.edu/aat/300007706,,,,
2,Zwischengeschoss,khi,49623500,,,,,http://vocab.getty.edu/aat/300002674
2,Prozessionstafel,khi,,,,,,
2,Ölflasche,khi,49154100,,http://vocab.getty.edu/aat/300045627,,,
2,Krankensaal,khi,49895200,,,,,
2,Ladenzeile,khi,49791000,,,,,
2,Semaphor,khi,,,,,,
2,Nuraghe,khi,49997600,,,,,
2,Bezug,khi,,,,,,
2,Kelchfuß,khi,48881100,,http://vocab.getty.edu/aat/300197310;http://vocab.getty.edu/aat/300194762,,http://vocab.getty.edu/aat/300203458,
2,Spielstein,khi,48411400,http://vocab.getty.edu/aat/300211101,,,,
2,Einkaufspassage,khi,49989200,http://vocab.getty.edu/aat/300005261,,,,
2,Waage,khi,48930100,http://vocab.getty.edu/aat/300196293,,,,
2,Harnisch,khi,48229200,,http://vocab.getty.edu/aat/300036746,,,
2,Wirtshaus,khi,,,,,,
2,Zierleiste,khi,49399500,,,,http://vocab.getty.edu/aat/300002681,
2,Frontdeckel,khi,49382400,,http://vocab.getty.edu/aat/300202819,,,
2,Turmhelm,khi,49660700,http://vocab.getty.edu/aat/300002360,,,,
2,Ornat,khi,48272300,,http://vocab.getty.edu/aat/300404136,,,
2,Situla,khi,48855700,http://vocab.getty.edu/aat/300198870,,,,
2,Senatsgebäude,khi,49961800,,,,,
2,Laterna Magica,khi,,,,,,
2,Kessel,khi,49188600,http://vocab.getty.edu/aat/300196395,,,,
2,Ehrenstab,khi,48444100,,,,,
2,Brunnenhalle,khi,49894600,http://vocab.getty.edu/aat/300008017,,,,
2,Ausstellungsgelände,khi,49930400,http://vocab.getty.edu/aat/300008171,,,,
2,Freilichttheater,khi,49907800,http://vocab.getty.edu/aat/300007126,,,,
2,retabel,khi,,,,,,
2,Daguerreotypie,khi,49451800,http://vocab.getty.edu/aat/300127181,,,,
2,Nestoris,khi,49183600,,,,,
2,Spinett,khi,48568000,http://vocab.getty.edu/aat/300041683,,,,
2,Fensterbekrönung,khi,49631600,,http://vocab.getty.edu/aat/300000885,,,
2,Rasiermesser,khi,20131413,,,,,
2,Ferrotypie,khi,49451200,http://vocab.getty.edu/aat/300134759,,,,
2,Militärgebäude,khi,49933600,http://vocab.getty.edu/aat/300006887,,,,
2,Kommandantur,khi,49935500,,http://vocab.getty.edu/aat/300006887,,,
2,Kantine,khi,49673600,http://vocab.getty.edu/aat/300312219,,,,
2,Offizierskasino,khi,49935900,http://vocab.getty.edu/aat/300006936,,,,
2,Beckenständer,khi,49198600,,,,,
2,Fotografie,khi,,,,,,
2,Kaminuhr,khi,48978100,,,,,
2,Aussichtsplattform,khi,49836400,http://vocab.getty.edu/aat/300065054,,,,
2,Chorschrankenbekrönung,khi,48896900,,,,,
2,Eisenbahn,khi,49143300,http://vocab.getty.edu/aat/300212738,,,,
2,Bildnis,khi,,,,,,
2,Bettgestell,khi,,,,,,
2,Altarschrein (Rückseite),khi,,,,,,
2,Manifest,khi,49299800,http://vocab.getty.edu/aat/300026393,,,,
2,Walkerei,khi,49785100,,,,,
2,Straßenpflaster,khi,49864900,,,,,
2,Hydria,khi,49191300,http://vocab.getty.edu/aat/300198844,,,,
2,Vergnügungspark,khi,49906100,,,,,
2,Kilometerstein,khi,49867100,,,,,
2,Kelchdecke,khi,,,,,,
2,Seitentafel,khi,,,,,,
2,Wohn- und Bürohaus,khi,49750100,,http://vocab.getty.edu/aat/300257729;http://vocab.getty.edu/aat/300007043,,,
2,Spielzeug,khi,48412800,http://vocab.getty.edu/aat/300211037,,,,
2,Schalenfuß,khi,49178400,,,,,http://vocab.getty.edu/aat/300198544
2,Friedhofsmauer,khi,48424600,,http://vocab.getty.edu/aat/300002562;http://vocab.getty.edu/aat/300000360,,,
2,Stift,khi,,,,,,
2,Kragen,khi,48254800,http://vocab.getty.edu/aat/300210058,,,,
2,Gehege,khi,49964100,,,,,
2,Automatenspiel,khi,,,,,,
2,Räuchergefäß,khi,20131431,,,,,
2,Bahnbetriebswerk,khi,49873600,http://vocab.getty.edu/aat/300000690,,,,
2,Schild (Waffe),khi,48217600,,,,,
2,Autowerkstatt,khi,49808300,,http://vocab.getty.edu/aat/300006410,,,
2,Gymnasium,khi,49916300,,http://vocab.getty.edu/aat/300006495,,,
2,Gürtelschnalle,khi,48441700,http://vocab.getty.edu/aat/300375281,,,,
2,Kreuzreliquiar,khi,,,,,,
2,Horn,khi,,,,,,
2,Stromschnelle,khi,20220165,http://vocab.getty.edu/aat/300008739,,,,
2,Fensterbrüstung,khi,,,,,,
2,Fotomontage,khi,49449200,http://vocab.getty.edu/aat/300134699,,,,
2,Automat,khi,20131176,,,,,
2,Konche,khi,49672800,,,,,
2,Eimer,khi,49195100,http://vocab.getty.edu/aat/300045651,,,,
2,Gruftkirche,khi,49727500,,,,,
2,Postkarte,khi,49348700,http://vocab.getty.edu/aat/300026816,,,,
2,Schatzhaus,khi,49689300,,,,,
2,Altenheim,khi,49902900,http://vocab.getty.edu/aat/300005674,,,,
2,Wohnheim,khi,49745800,http://vocab.getty.edu/aat/300005668,,,,
2,Karussell,khi,49007500,,,,,
2,Violoncello,khi,48560600,http://vocab.getty.edu/aat/300209202,,,,
2,Stadtbau,khi,,,,,,
2,Giebelzwickel,khi,49620300,,,,,
2,Parfümflasche,khi,49182800,,,,,
2,Kathedrale (orthodox) >>> Kathedrale + 5208: orthodox,khi,,,,,,
2,Leiter,khi,49078800,,,,,
2,Impluvium,khi,,,,,,
2,Audienzzimmer,khi,20130033,http://vocab.getty.edu/aat/300004445,,,,
2,Grabmonument,khi,,,,,,
2,dritte Schauseite,khi,48905200,,http://vocab.getty.edu/aat/300076035,,,
2,Retabelkasten,khi,48858300,,,,,
2,Rekonstruktionsbild,khi,20131422,,,,,
2,Kelchnodus,khi,,,,,,
2,Schrankwand,khi,48619400,,http://vocab.getty.edu/aat/300039183,,,
2,Felsformation,khi,48141000,,,,,
2,Puteal,khi,20410172,,,http://vocab.getty.edu/aat/300443458,,
2,Bajonett,khi,48239200,,,,,
2,Lichtbild,khi,20350004,,,http://vocab.getty.edu/aat/300046300,,
2,Pult,khi,48622600,http://vocab.getty.edu/aat/300170801,,,,
2,Landstraße,khi,49989600,,,,http://vocab.getty.edu/aat/300008239,
2,Lampenschirm,khi,49018000,http://vocab.getty.edu/aat/300037661,,,,
2,Gefäß (Behälter),khi,49202400,http://vocab.getty.edu/aat/300193015,,,,
2,Büffet,khi,48628500,http://vocab.getty.edu/aat/300172119,,,,
2,Holzstatue,khi,,,,,,
2,Bildlegende,khi,49313400,http://vocab.getty.edu/aat/300191074,,,,
2,Weihestein,khi,20131554,,,,,
2,Obergaden,khi,,,,,,
2,Initiale (Gestaltungselement),khi,49507700,http://vocab.getty.edu/aat/300168055,,,,
2,Ausstattung,khi,,,,,,
2,Servierplatte,marburg,49158300,http://vocab.getty.edu/aat/300043053,,,,
2,Kinderheim,marburg,49898800,,,,,http://vocab.getty.edu/aat/300006769
2,Kreisverwaltung,marburg,49974500,,http://vocab.getty.edu/aat/300005993,,,
2,Mitteltafel-Außenseite,marburg,,,,,,
2,Balkenkopf,marburg,49547000,,http://vocab.getty.edu/aat/300001544,,,
2,Wirtshausschild,marburg,49431600,,http://vocab.getty.edu/aat/300207704,,,
2,Sekretär (Möbel),marburg,48619000,http://vocab.getty.edu/aat/300039360,,,,
2,Schaukel,marburg,,,,,,
2,Prozessionsaltar,"hertziana,marburg",48862700,,,,,
2,Hörsaalgebäude,marburg,,,,,,
2,Dekoration,"hertziana,marburg",,,,,,
2,Kapitelzone,marburg,,,,,,
2,Kanzelbrüstung,"hertziana,marburg",48892700,,http://vocab.getty.edu/aat/300003790,,,
2,Lagerraum,"hertziana,marburg",20410144,http://vocab.getty.edu/aat/300004479,,,,
2,Zunfthaus,marburg,49822700,,http://vocab.getty.edu/aat/300007077,,,
2,Bogen (Bauelement),marburg,49641400,http://vocab.getty.edu/aat/300000994,,,,
2,Waschhaus,"hertziana,marburg",49859400,http://vocab.getty.edu/aat/300008016,,,,
2,Truhenwand,"hertziana,marburg",48613900,,http://vocab.getty.edu/aat/300038992,,,
2,Umschlag (Rückseite),hertziana,,,,,,
2,Jugendzentrum,hertziana,49886900,,,,,
2,Hallen,hertziana,,,,,,
2,Türklinke,hertziana,49593700,,,,http://vocab.getty.edu/aat/300077937,
2,Videoinstallation,hertziana,49419200,http://vocab.getty.edu/aat/300102067,,,,
2,Querhausarm,hertziana,49714300,,,,,
2,Köcher,hertziana,20930102,http://vocab.getty.edu/aat/300036930,,,,
2,Maßstein,hertziana,,,,,,
2,Frauenhaus,hertziana,49901000,,,,,
2,Pfandhaus,hertziana,49782600,http://vocab.getty.edu/aat/300005362,,,,
2,Schankraum,hertziana,20131443,,,,,
2,Fahnenständer,hertziana,,,,,,
2,Holzschnitt,hertziana,,,,,,
2,Fassade (Nord),hertziana,,,,,,
2,Querhaus (Süd),hertziana,,,,,,
2,Kulturpalast,hertziana,,,,,,
2,Zwickelfiguren,hertziana,,,,,,
2,Reiterstandbild,hertziana,,,,,,
2,Truhendeckel,hertziana,48614300,,http://vocab.getty.edu/aat/300038992,,,
2,Wandspiegel,hertziana,20130049,http://vocab.getty.edu/aat/300223968,,,,
2,Zeichnung Zeichnung,hertziana,,,,,,
2,Koilon,hertziana,,,,,,
2,Aquarell,hertziana,,,,,,
2,Salone,hertziana,,,,,,
2,Kapellenschranke,hertziana,20220047,http://vocab.getty.edu/aat/300065029,,,,
2,Fußbodenbild,hertziana,49542800,,,,http://vocab.getty.edu/aat/300033644,
