id,uri
23057,https://artresearch.net/resource/pharos/artwork/052ce298338f879f1cdc6b555ca123ae1d858e2c
23083,https://artresearch.net/resource/pharos/artwork/320c2632e4cda382d6745b6939daec30ca2a8c4a
22503,https://artresearch.net/resource/pharos/artwork/33c711a3af6ee6ee20a3bffbd02a98e927717587
23012,https://artresearch.net/resource/pharos/artwork/31300504d653358781f3815f076c1ebabb1a047d
22423,https://artresearch.net/resource/pharos/artwork/74dae495a8673a0f02faefaabd9a1df6ea1fc23c
22729,https://artresearch.net/resource/pharos/artwork/bbcb6fd26b564c323538b3d0074fa621e4e08916
23010,https://artresearch.net/resource/pharos/artwork/03b9c9c2ae5f2742601ff23cdea23dec2520e123
23011,https://artresearch.net/resource/pharos/artwork/a4faeb19c664f70b2c614ab5f740c90b4d51dc51
22446,https://artresearch.net/resource/pharos/artwork/4df63284a4b1728d38bdb00c27a17fcef701ca5e
22502,https://artresearch.net/resource/pharos/artwork/77a0d8c995597801181dd4c2aedd70e9504f7040
23059,https://artresearch.net/resource/pharos/artwork/7b22234cd5c7f442b1e0e6f7ee45404517fe6850
22479,https://artresearch.net/resource/pharos/artwork/5d036652eb6dcf42a437c1318b273c451ef89ede
23058,https://artresearch.net/resource/pharos/artwork/4df93d273f1e8da30c1ef9b5f9d57f6719b32e7c
23128,https://artresearch.net/resource/pharos/artwork/7d214fba97fcc1c6a5dc42794353e9c5a8a53fe2
22932,https://artresearch.net/resource/pharos/artwork/0800e5e6c635368e98d7bb24fd508ddd07282b86
23150,https://artresearch.net/resource/pharos/artwork/7f1c4b6096192baf99652a3d506146cb135074ac
23149,https://artresearch.net/resource/pharos/artwork/6bf566846e64ef1079dd200e9c1f05058bc33907
23187,https://artresearch.net/resource/pharos/artwork/1adad45188503e8b776f79629d8c7426b3c78f8c
23368,https://artresearch.net/resource/pharos/artwork/9c6f0a2214775b0cedcc2f79f74abd55836e7e03
23248,https://artresearch.net/resource/pharos/artwork/17a91380ba4a6cf241dc35f2e02003a45d5178dd
23264,https://artresearch.net/resource/pharos/artwork/17bb7d1a0a92bfe33e65560d844bf9325dfd10b2
23455,https://artresearch.net/resource/pharos/artwork/5e30dcb0068c4b15a363fa698115e21fe9f03d5b
22913,https://artresearch.net/resource/pharos/artwork/9a12246f249ecbe301eeeb77d4777e3fabeba736
23253,https://artresearch.net/resource/pharos/artwork/a02e2996cb53b4c8261468f21156e0a139624db2
22910,https://artresearch.net/resource/pharos/artwork/0aad2e42c350e6b1db13576f736466b95660094b
23338,https://artresearch.net/resource/pharos/artwork/096e2e65e69dc65c537ee8d773eba511d3161d2e
22923,https://artresearch.net/resource/pharos/artwork/8d7a37e0bf0b729535422b3f3caa3b58cc27aa70
22672,https://artresearch.net/resource/pharos/artwork/175a662e4e8728b711d17d16cfc0b7494f8ac1b8
22678,https://artresearch.net/resource/pharos/artwork/2c55d6ed34d4ca79cd9c0c541559a54427bb5099
23790,https://artresearch.net/resource/pharos/artwork/6f8ea9115b6b8491bd752d8368ede93f56ca4e43
22694,https://artresearch.net/resource/pharos/artwork/11099fd9c568ae6ce53e18ecb5a1598e4c346810
22704,https://artresearch.net/resource/pharos/artwork/550f9edcd519b0b5a5a2f2c9e725cfe4a1a42f45
23406,https://artresearch.net/resource/pharos/artwork/1d11a7bc3893a74c26d61437052d037119ba0340
23791,https://artresearch.net/resource/pharos/artwork/a0233bf550b5c84b90f9c288ae9d91f83feadbd9
23344,https://artresearch.net/resource/pharos/artwork/60e3fee1524181584e3f2f1e57b998faeff56fd8
23395,https://artresearch.net/resource/pharos/artwork/832124fed93e270da42a57e0af1c9f9da079309d
23822,https://artresearch.net/resource/pharos/artwork/207f7128123015be6b8e004368109c47f21953c3
23335,https://artresearch.net/resource/pharos/artwork/3a595e2588c32278d980b5a73881bf25e940df6c
23821,https://artresearch.net/resource/pharos/artwork/b71ab12330ca2f11fa70281203ee21f4a860b7c3
23813,https://artresearch.net/resource/pharos/artwork/9f42d87cd7a7419f22ae1aa0f06bc0dc294daea3
23794,https://artresearch.net/resource/pharos/artwork/3f9f6490a4318de2bd9b8e2594ff8a64feca99d7
23810,https://artresearch.net/resource/pharos/artwork/14aeb838acfefb85e855e7a248d297e481c11957
22700,https://artresearch.net/resource/pharos/artwork/030fd93c3755754760b4d840e569ae9eb5ce6542
23418,https://artresearch.net/resource/pharos/artwork/1f827d34d71397268b27d9f61b2e8bac0007e8fd
23316,https://artresearch.net/resource/pharos/artwork/3bda499c3ee9cc6fa43b4d58356219146077ac02
23411,https://artresearch.net/resource/pharos/artwork/975740b67cf2fb8224799496bbb59a9192b4f56e
22705,https://artresearch.net/resource/pharos/artwork/327465765469c86ae106a4b0faca7fd5d04e4659
