count,name,date,type,loc,viaf,ulan,source,wikidata,gnd
48,"Pittoni, Giambattista",1687-1767,person,http://id.loc.gov/authorities/names/n80060793,http://viaf.org/viaf/25398706,http://vocab.getty.edu/ulan/500003150,data,http://www.wikidata.org/entity/Q982011,https://d-nb.info/gnd/118792407
48,"Jackson, John",1778-1831,person,http://id.loc.gov/authorities/names/nr92013131,http://viaf.org/viaf/56875554,http://vocab.getty.edu/ulan/500003894,data,http://www.wikidata.org/entity/Q5390252,https://d-nb.info/gnd/124320953
48,"Coysevox, Antoine",1640-1720,person,http://id.loc.gov/authorities/names/nr88000380,http://viaf.org/viaf/44307162,http://vocab.getty.edu/ulan/500115422,data,http://www.wikidata.org/entity/Q505134,https://d-nb.info/gnd/118670417
48,"Vestier, Antoine",1740-1824,person,http://id.loc.gov/authorities/names/nr90010017,http://viaf.org/viaf/5199138,http://vocab.getty.edu/ulan/500016254,data,http://www.wikidata.org/entity/Q2389104,https://d-nb.info/gnd/118934775
48,"Everdingen, Allart van",1621-1675,person,http://id.loc.gov/authorities/names/nr91028220,http://viaf.org/viaf/42110876,http://vocab.getty.edu/ulan/500115159,data,http://www.wikidata.org/entity/Q539036,https://d-nb.info/gnd/12091008X
48,Meester van de Magdalena-legende,active approximately 1520,person,http://id.loc.gov/authorities/names/nr2001016235,http://viaf.org/viaf/31923077,http://vocab.getty.edu/ulan/500019655,data,http://www.wikidata.org/entity/Q2364288,https://d-nb.info/gnd/123681197
48,"Poor, Henry Varnum",1887-1970,person,http://id.loc.gov/authorities/names/n84806734,http://viaf.org/viaf/48182328,http://vocab.getty.edu/ulan/500006032,data,http://www.wikidata.org/entity/Q5729485,https://d-nb.info/gnd/139259538
48,"Gropper, William",1897-1977,person,http://id.loc.gov/authorities/names/n80063417,http://viaf.org/viaf/102323171,http://vocab.getty.edu/ulan/500031318,data,http://www.wikidata.org/entity/Q972080,https://d-nb.info/gnd/132872811
48,Apollonio di Giovanni,approximately 1415-1465,person,http://id.loc.gov/authorities/names/nr91029160,http://viaf.org/viaf/95798943,http://vocab.getty.edu/ulan/500019165,data,http://www.wikidata.org/entity/Q2858468,https://d-nb.info/gnd/124255140
47,"Vernet, Horace",1789-1863,person,http://id.loc.gov/authorities/names/n82070688,http://viaf.org/viaf/22149840,http://vocab.getty.edu/ulan/500024243,data,http://www.wikidata.org/entity/Q161145,https://d-nb.info/gnd/118804243
47,"Bray, Jan de",approximately 1627-1697,person,http://id.loc.gov/authorities/names/nr2005027429,http://viaf.org/viaf/14727448,http://vocab.getty.edu/ulan/500032401,data,http://www.wikidata.org/entity/Q541789,https://d-nb.info/gnd/123667313
47,"Rand, Ellen Emmet",1875-1941,person,http://id.loc.gov/authorities/names/nr94026863,http://viaf.org/viaf/19562795,http://vocab.getty.edu/ulan/500021380,data,http://www.wikidata.org/entity/Q19750548,https://d-nb.info/gnd/1224618149
47,"Osona, Francesc d'",approximately 1465-approximately 1514,person,http://id.loc.gov/authorities/names/nr92032588,http://viaf.org/viaf/31862346,http://vocab.getty.edu/ulan/500037218,data,http://www.wikidata.org/entity/Q18633127,https://d-nb.info/gnd/137734670
47,"Bassano, Francesco da Ponte",1549-1592,person,http://id.loc.gov/authorities/names/nr99035999,http://viaf.org/viaf/19950607,http://vocab.getty.edu/ulan/500003680,data,http://www.wikidata.org/entity/Q705079,https://d-nb.info/gnd/122810775
47,"Vermeer, Johannes",1632-1675,person,http://id.loc.gov/authorities/names/n79006488,http://viaf.org/viaf/51961439,http://vocab.getty.edu/ulan/500032927,data,http://www.wikidata.org/entity/Q41264,https://d-nb.info/gnd/118626590
47,"Stothard, Thomas",1755-1834,person,http://id.loc.gov/authorities/names/n82125254,http://viaf.org/viaf/27071936,http://vocab.getty.edu/ulan/500028756,data,http://www.wikidata.org/entity/Q2427494,https://d-nb.info/gnd/118910183
47,"Girodet-Trioson, Anne-Louis",1767-1824,person,http://id.loc.gov/authorities/names/n84058477,http://viaf.org/viaf/27073449,http://vocab.getty.edu/ulan/500115482,data,http://www.wikidata.org/entity/Q433434,https://d-nb.info/gnd/118817310
47,"Boccioni, Umberto",1882-1916,person,http://id.loc.gov/authorities/names/n79054518,http://viaf.org/viaf/51685971,http://vocab.getty.edu/ulan/500012624,data,http://www.wikidata.org/entity/Q152797,https://d-nb.info/gnd/118512188
47,"Gentileschi, Orazio",1563-1638?,person,http://id.loc.gov/authorities/names/n80015329,http://viaf.org/viaf/88962551,http://vocab.getty.edu/ulan/500115545,data,http://www.wikidata.org/entity/Q367360,https://d-nb.info/gnd/174356587
46,"Wood, Christopher",1901-1930,person,http://id.loc.gov/authorities/names/n80153167,http://viaf.org/viaf/64273741,http://vocab.getty.edu/ulan/500030739,data,http://www.wikidata.org/entity/Q2966664,https://d-nb.info/gnd/119329875
46,Jacopo,approximately 1440-1499,person,http://id.loc.gov/authorities/names/nr2003014557,http://viaf.org/viaf/55087582,http://vocab.getty.edu/ulan/500023493,data,http://www.wikidata.org/entity/Q3157655,https://d-nb.info/gnd/124697801
46,"Hals, Dirck",1591-1656,person,http://id.loc.gov/authorities/names/nr91037831,http://viaf.org/viaf/71667732,http://vocab.getty.edu/ulan/500022109,data,http://www.wikidata.org/entity/Q759486,https://d-nb.info/gnd/124403867
46,"Weenix, Jan Baptist",1621-1659,person,http://id.loc.gov/authorities/names/nb2001085509,http://viaf.org/viaf/40324585,http://vocab.getty.edu/ulan/500120991,data,http://www.wikidata.org/entity/Q875076,https://d-nb.info/gnd/124915744
46,"Peto, John Frederick",1854-1907,person,http://id.loc.gov/authorities/names/n82138988,http://viaf.org/viaf/25469692,http://vocab.getty.edu/ulan/500030892,data,http://www.wikidata.org/entity/Q978526,https://d-nb.info/gnd/121856178
46,"Mostaert, Jan",1474-1555?,person,,,,,,
46,"Mariano, Pompeo",active 19th century,person,,,,,,
46,"Saftleven, Herman",1609-1685,person,http://id.loc.gov/authorities/names/n82156747,http://viaf.org/viaf/64276542,http://vocab.getty.edu/ulan/500012140,data,http://www.wikidata.org/entity/Q539074,https://d-nb.info/gnd/118604821
46,"Saint-Ours, Jean-Pierre",1752-1809,person,http://id.loc.gov/authorities/names/nr96001313,http://viaf.org/viaf/17527588,http://vocab.getty.edu/ulan/500014563,data,http://www.wikidata.org/entity/Q3169737,https://d-nb.info/gnd/119258897
46,"Hoogh, Pieter de",1629-1684,person,,,,,,
46,"Crespi, Giuseppe Maria",1665-1747,person,http://id.loc.gov/authorities/names/n83235520,http://viaf.org/viaf/7586835,http://vocab.getty.edu/ulan/500115276,data,http://www.wikidata.org/entity/Q528620,https://d-nb.info/gnd/118522728
46,"Barker, Thomas",1769-1847,person,http://id.loc.gov/authorities/names/nr91009847,http://viaf.org/viaf/33085049,http://vocab.getty.edu/ulan/500029666,data,http://www.wikidata.org/entity/Q321465,https://d-nb.info/gnd/129729256
46,"Mytens, Daniel",1590-1648,person,http://id.loc.gov/authorities/names/nr2001015560,http://viaf.org/viaf/9145602342601360291,http://vocab.getty.edu/ulan/500011859,data,http://www.wikidata.org/entity/Q655535,https://d-nb.info/gnd/135889502
46,"Baes, Emile",1879-,person,http://id.loc.gov/authorities/names/n92098280,http://viaf.org/viaf/95947682,http://vocab.getty.edu/ulan/500041125,data,http://www.wikidata.org/entity/Q19951784,
46,"John, William Goscombe",cSir,person,,,,,,
46,"Della Bella, Stefano",1610-1664,person,http://id.loc.gov/authorities/names/n79018351,http://viaf.org/viaf/7502835,http://vocab.getty.edu/ulan/500018966,data,http://www.wikidata.org/entity/Q921242,https://d-nb.info/gnd/119078244
46,"Haagen, Joris Abrahamsz van der",approximately 1615-1669,person,,,,,,
46,"Watson, John",1685-1768,person,http://id.loc.gov/authorities/names/nr2002018110,http://viaf.org/viaf/14704714,http://vocab.getty.edu/ulan/500124936,data,http://www.wikidata.org/entity/Q3791302,https://d-nb.info/gnd/1264897685
46,"Bouts, Albrecht",-1549,person,http://id.loc.gov/authorities/names/nb2012003925,http://viaf.org/viaf/55062489,http://vocab.getty.edu/ulan/500006416,data,http://www.wikidata.org/entity/Q380743,https://d-nb.info/gnd/123723957
46,"Partridge, Nehemiah",1683-1730,person,,,,,,
46,"Bakst, Leon Nikolaievitch",1866-1924,person,,,,,,
45,"Kroll, Leon",1884-1974,person,http://id.loc.gov/authorities/names/n83053016,http://viaf.org/viaf/8444070,http://vocab.getty.edu/ulan/500018087,data,http://www.wikidata.org/entity/Q12061052,https://d-nb.info/gnd/128638036
45,"Holbein, Hans",1460-1524,person,http://id.loc.gov/authorities/names/n81117179,http://viaf.org/viaf/4945401,http://vocab.getty.edu/ulan/500005259,data,http://www.wikidata.org/entity/Q48319,https://d-nb.info/gnd/118552953
45,"Le Moyne, François",1688-1737,person,http://id.loc.gov/authorities/names/n85366415,http://viaf.org/viaf/4939047,http://vocab.getty.edu/ulan/500027784,data,http://www.wikidata.org/entity/Q732468,https://d-nb.info/gnd/123162939
45,"Wolf, Joseph",1820-1899,person,http://id.loc.gov/authorities/names/n80006277,http://viaf.org/viaf/54950825,http://vocab.getty.edu/ulan/500006240,data,http://www.wikidata.org/entity/Q1708274,https://d-nb.info/gnd/119113325
45,"Benson, Frank Weston",1862-1951,person,http://id.loc.gov/authorities/names/n80120832,http://viaf.org/viaf/19787633,http://vocab.getty.edu/ulan/500026137,data,http://www.wikidata.org/entity/Q956055,https://d-nb.info/gnd/119211149
45,"Adams, Wayman",1883-1959,person,http://id.loc.gov/authorities/names/nr89015645,http://viaf.org/viaf/44144097,http://vocab.getty.edu/ulan/500030771,data,http://www.wikidata.org/entity/Q7975962,
45,Maestro di Marradi,active 1475-1510,person,http://id.loc.gov/authorities/names/no2010095972,http://viaf.org/viaf/13463055,http://vocab.getty.edu/ulan/500120306,data,http://www.wikidata.org/entity/Q1689515,https://d-nb.info/gnd/132180782
45,"Caffieri, Jean-Jacques",1725-1792,person,http://id.loc.gov/authorities/names/nr90007812,http://viaf.org/viaf/67368373,http://vocab.getty.edu/ulan/500014899,data,http://www.wikidata.org/entity/Q3107836,https://d-nb.info/gnd/123230829
45,"Beuckelaer, Joachim",approximately 1533-approximately 1575,person,http://id.loc.gov/authorities/names/n87899790,http://viaf.org/viaf/224489666,http://vocab.getty.edu/ulan/500031041,data,http://www.wikidata.org/entity/Q533314,https://d-nb.info/gnd/118658689
45,"Leighton of Stretton, Frederic Leighton",1830-1896,person,http://id.loc.gov/authorities/names/n80079496,http://viaf.org/viaf/18031604,http://vocab.getty.edu/ulan/500030022,data,http://www.wikidata.org/entity/Q160252,https://d-nb.info/gnd/119423863
45,Giovanni,1385-1437 or 1438,person,http://id.loc.gov/authorities/names/n86042313,http://viaf.org/viaf/96544879,http://vocab.getty.edu/ulan/500116438,data,http://www.wikidata.org/entity/Q946420,https://d-nb.info/gnd/118717588
45,"Boucher, Jean",approximately 1575-approximately 1633,person,http://id.loc.gov/authorities/names/nr90007249,http://viaf.org/viaf/106413066,http://vocab.getty.edu/ulan/500029014,data,http://www.wikidata.org/entity/Q3170873,https://d-nb.info/gnd/1056254807
45,"Braque, Georges",1882-1963,person,http://id.loc.gov/authorities/names/n80050494,http://viaf.org/viaf/9867924,http://vocab.getty.edu/ulan/500025200,data,http://www.wikidata.org/entity/Q153793,https://d-nb.info/gnd/118514504
45,Jacopo,-approximately 1358,person,http://id.loc.gov/authorities/names/nr2003014557,http://viaf.org/viaf/55087582,http://vocab.getty.edu/ulan/500023493,data,http://www.wikidata.org/entity/Q3157655,https://d-nb.info/gnd/124697801
45,"Santacroce, Girolamo da",active 1520-1549,person,,,,,,
45,"Weenix, Jan",approximately 1642-1719,person,http://id.loc.gov/authorities/names/nr2003020850,http://viaf.org/viaf/3418136,http://vocab.getty.edu/ulan/500010753,data,http://www.wikidata.org/entity/Q1346044,https://d-nb.info/gnd/12491571X
45,"Robertson, Archibald",1765-1835,person,http://id.loc.gov/authorities/names/n83022720,http://viaf.org/viaf/62915043,http://vocab.getty.edu/ulan/500002809,data,http://www.wikidata.org/entity/Q17747277,
45,"Weiss, Jose",1859-1919,person,,,,,,
45,"Lafrensen, Niklas",1737-1807,person,http://id.loc.gov/authorities/names/n97875937,http://viaf.org/viaf/29670128,http://vocab.getty.edu/ulan/500010424,data,http://www.wikidata.org/entity/Q3340503,https://d-nb.info/gnd/118778471
45,Santi,1536-1603,person,http://id.loc.gov/authorities/names/n81085877,http://viaf.org/viaf/77109328,http://vocab.getty.edu/ulan/500118930,data,http://www.wikidata.org/entity/Q206697,https://d-nb.info/gnd/118642197
44,"Grimmer, Abel",approximately 1575-1619,person,http://id.loc.gov/authorities/names/nr93011947,http://viaf.org/viaf/73725010,http://vocab.getty.edu/ulan/500020475,data,http://www.wikidata.org/entity/Q2315989,https://d-nb.info/gnd/119172070
44,"Zuccaro, Taddeo",1529-1566,person,http://id.loc.gov/authorities/names/n80014948,http://viaf.org/viaf/12575251,http://vocab.getty.edu/ulan/500011296,data,http://www.wikidata.org/entity/Q434058,https://d-nb.info/gnd/118808613
44,"Procaccini, Giulio Cesare",approximately 1570-1625,person,http://id.loc.gov/authorities/names/nr93045520,http://viaf.org/viaf/84969068,http://vocab.getty.edu/ulan/500017888,data,http://www.wikidata.org/entity/Q1119589,https://d-nb.info/gnd/119072424
44,"Johnson, Joshua",active 1796-1824,person,http://id.loc.gov/authorities/names/nr89004717,http://viaf.org/viaf/243278811,http://vocab.getty.edu/ulan/500121295,data,http://www.wikidata.org/entity/Q958068,
