count,city,name,wikidata_uri
4,Graz,Steiermärkisches Landesmuseum Joanneum,
4,Greifswald,Universitätsbibliothek Greifswald,
4,Gurk,Sammlung unbekannt,
4,Görlitz,Kulturhistorisches Museum Görlitz,
4,Görlitz,Oberlausitzer Gesellschaft der Wissenschaften,
4,Hadamar,Erwin-Stein-Schule & Staatliche Glasfachschule,
4,Hallstatt,Museum Hallstatt,
4,Hamburg,Galerie Hans,
4,Hamburg,Marie Luise Schmiegelow Stiftung,
4,Hamburg,Sammlung Gustav Schiefler,
4,Hannover,Edler und Krische,
4,Hannover,Gottfried Wilhelm Leibniz Bibliothek - Niedersächsische Landesbibliothek,
4,Hannover,Niedersächsisches Landesmuseum?,http://www.wikidata.org/entity/Q314082
4,Heino,Stichting Hannema-de-Stuers Fundatie,
4,Hildesheim,Kirchliche Denkmalpflege,
4,Holzburg (Schrecksbach),Trachten-Museum der Schwalm,
4,Honolulu,Honolulu Academy of Arts,
4,Jena,Thüringer Universitäts- und Landesbibliothek,
4,Kairo,Papyrusmuseum,
4,Kalundborg,Kalundborg Museum,
4,Karlsruhe,Museum in der Majolika-Manufaktur,
4,Kassel,Akademie der Bildenden Künste Kassel,
4,Kassel,Schloss Kassel-Wilhelmshöhe,
4,Kassel,Universität Kassel,
4,Kaufungen (Kreis Kassel),Sammlung unbekannt,
4,Kavala,Archäologisches Museum,
4,Kleve Kreis Kleve,Sammlung unbekannt,
4,Kloster Veßra,Hennebergisches Museum,
4,Klosterneuburg (Niederösterreich),Museum des Chorherrenstiftes Klosterneuburg,
4,Köln,Dombauverwaltung Köln,
4,Köln,Galerie Änne Abels,
4,Köln,Pfarrgemeinde Sankt Kolumba,
4,Köln,Sammlung Josef Haubrich,
4,Köln,Stiftskonvent Sankt Cäcilia,
4,Köln,Universitäts- und Stadtbibliothek Köln,
4,Köln,Van Ham Kunstauktionen,
4,Landsberg am Lech,Sammlung Conrad Riegg,
4,Legnica,Sammlung unbekannt,
4,Leiden,"Universiteit Leiden, Bijzondere collecties",
4,Libau (Lettland),Stadtmuseum Libau,
4,Lille,Musée des Beaux-Arts?,
4,Lissabon,Biblioteca Nacional,
4,Llívia,Museum Farmacia del Siglo,
4,London,Christie's London,
4,London,Deutsche Botschaft,
4,London,Foster's,
4,London,National Gallery of Art,
4,London,"Newman, M. Limited",
4,London,Sammlung E. D. Stern Esq.,
4,London,Walpole Gallery,
4,London,William Hallsborough Gallery,
4,London?,British Museum?,http://www.wikidata.org/entity/Q6373
4,London?,Christie's,
4,Louisville (Kentucky),J. B. Speed Art Museum,
4,Lügde,Sammlung unbekannt,
4,Lüneburg,Stadtbibliothek Lüneburg,
4,Lüttich,Musée d'Ansemburg,
4,Madrid,Biblioteca Nacional de España,
4,Madrid,Palacio Real de Madrid,
4,Magdeburg,Sammlung Arthur Ebering,
4,Mailand,Biblioteca Nazionale Braidense,http://www.wikidata.org/entity/Q771894
4,Mailand,Museo del Risorgimento,
4,Mailand,Stanza del Borgo,
4,Mailand?,Galleria d'Arte Moderna?,http://www.wikidata.org/entity/Q3757721
4,Manchester,Manchester Museum,http://www.wikidata.org/entity/Q2087619
4,Mantua,Palazzo Ducale,
4,Marburg,Buchhandlung Michaelis-Braun,
4,Marburg,Sammlung Alice Doerbecker,
4,Marburg,Sammlung Anna Giebel,
4,Marburg,"Sammlung Carl Bantzer, Marburg",
4,Marburg,Sammlung Röstell (Frau),
4,Marburg,Staatliches Hochschulbauamt Marburg,
4,Marburg,Technologie Transfer Marburg,
4,Marburg,Zoologische Sammlung der Philipps-Universität Marburg,
4,Matera,Museo Nazionale d'Arte Medievale e Moderna della Basilicata,http://www.wikidata.org/entity/Q3868416
4,Matera,Pinacoteca D'Errico,
4,Meisenheim,Sammlung unbekannt,
4,Modena,Biblioteca Estense,
4,Mor&#261;g,Sammlung unbekannt,
4,Mönchengladbach,Museum Abteiberg,
4,Mönchengladbach,Museum Schloss Rheydt,
4,München,"Bayerische Verwaltung der Staatlichen Schlösser, Gärten und Seen",
4,München,"Bayerische Verwaltung der staatlichen Schlösser, Gärten und Seen",
4,München,Ehemaliges Bayerisches Armeemuseum,
4,München,Galerie H. Helbing,
4,München,Galerie für Alte Kunst,
4,München,Neue Münchner Galerie,
4,München,"Sammlung Wolfgang Gurlitt, München",
4,München,Sonderauftrag Linz,
4,Münnerstadt,Henneberg-Museum,
4,Navarra,Museo de Navarra,
4,Neapel,Museo e Gallerie Nazionali di Capodimonte?,
4,Nennig,Sammlung unbekannt,
4,Neuzelle,Sammlung unbekannt,
4,New Haven (Connecticut),Yale Center for British Art,http://www.wikidata.org/entity/Q6352575
4,New York,American Art Galleries?,
4,New York,Antique Porcelain Company,
4,New York,Christie's New York,
4,New York,Christie's/East,
4,New York,David A. Koetser Gallery,
4,New York,French and Company,
4,New York,Newhouse Galleries,
4,New York,Nicholas Roerich Museum,http://www.wikidata.org/entity/Q7026138
4,Newark (Delaware),Alana Collection,http://www.wikidata.org/entity/Q77274659
4,Nidzica,Sammlung unbekannt,
4,Nottingham,City of Nottingham Museums,
4,Nürnberg,Stadtmuseum im Fembohaus,
4,Olten,Kunstmuseum Olten,
4,Oristano,Antiquarium Arborense,
4,Ort unbekannt,"Sammlung A. Carl, Tessin",
4,Ort unbekannt,Sammlung Baron Eitel Rheinhardt von Heßberg,
4,Ort unbekannt,Sammlung Karl Doerbecker,
4,Ort unbekannt,Sammlung Konrad Fiedler,
4,Ort unbekannt,Sotheby's,
4,Ort unbekannt,Verein für hessische Geschichte und Landeskunde,
4,Osimo,Museo Diocesano,
4,Oslo,Bogstad Stiftelse,
4,Oslo,"Sammlung Rolf E. Stenersen, Oslo",
4,Ostenfeld (Kreis Nordfriesland),Sammlung unbekannt,
4,Osterode am Harz,Museum im Ritterhaus Osterode,
4,Padua?,Cassa di Risparmio,
4,Palermo,Museo Archeologico Regionale Antonino Salinas,http://www.wikidata.org/entity/Q1954237
4,Panshanger (Hertfordshire),Sammlung Countess Cowper,
4,Paray-le-Monial,Musée Eucharistique du Hiéron,http://www.wikidata.org/entity/Q3330561
4,Paris,Galerie Pardo,
4,Paris,Hôtel Drouot,
4,Paris,Musée de l'Orangerie,http://www.wikidata.org/entity/Q726781
4,Paris,"Musée du Quai Branly ""Jacques Chirac""",
4,Paris,Sammlung Albert Gaudry,
4,Paris,Sammlung Bernheim-Jeune,
4,Paris,Sammlung Jeanne-Elisabeth Gaudry,
4,Paris,Sammlung Nathaniel Baron von Rothschild,
4,Parma,Palazzo Comunale,
4,Perugia,Biblioteca Augusta,http://www.wikidata.org/entity/Q3639560
4,Perugia,Istituto Musicale Francesco Morlacchi,
4,Perugia,Museo Capitolare,
4,Pienza,Museo della Cattedrale,
4,Pirna,Sammlung unbekannt,
4,Pittsburgh,Carnegie Museum of Art,http://www.wikidata.org/entity/Q1043967
4,Portici (Neapel),Villa Perretti,
4,Prag,Krízovnický archiv,
4,Prag,Obrazárna Praského Hradu,
4,Prag,Praský hrad,
4,Prato,Biblioteca Capitolare,
4,Pressburg,Galéria Mesta Bratislavy,
4,Provins,Musée de Provins et du Provinois,
4,Pürgg-Trautenfels,Schloss Trautenfels,
4,Quedlinburg,Domschatz der Sankt Servatius-Stiftskirche,
4,Recklinghausen,Kunsthalle Recklinghausen,
4,Reggio nell'Emilia,Musei Civici e Gallerie d'Arte,
4,Rethymnon,Archäologisches Museum Rethymnon,
4,Reutlingen,Reutlinger Kunstkabinett,
4,Reval,Schwarzhäupterhaus,
4,Rieti,Museo Civico,
4,Rieti,Spada Veralli Potenziani,
4,Roermond,Sammlung unbekannt,
4,Rom,Archivio della Comunità Evangelica Luterana di Roma,
4,Rom,Archivio della Curia Generalizia degli Agostiani,
4,Rom,Archivio di Stato di Roma,
4,Rom,Archivio storico della Accademia di San Luca,
4,Rom,Biblioteca di Archeologia e Storia dell'Arte (B.i.A.S.A.),
4,Rom,Galleria Aurora Pallavicini,
4,Rom,Galleria Dante Giacomini,
4,Rom,Gemeinschaftliche Lesebibliothek der Deutschen,
4,Rom,I Tesori del Museo di Santa Croce in Gerusalemme,
4,Rom,Museo Torlonia,
4,Rom,Palazzo Colonna,
4,Rom,Parco archeologico del Colosseo,
4,Rom,Sammlung Camillo Borghese,
4,Rom,Sammlung Farnese,
4,Rom,"Sammlung Giustiniani, Rom",
4,Rom,Trinitarierorden,
4,Rom?,Museo di Roma e Galleria Comunale d'Arte Moderna,
4,Rudolstadt,Sammlung unbekannt,
4,Rüsselsheim,Stadt- und Industriemuseum Rüsselsheim,
4,Saarbrücken,Saarlandmuseum / Stiftung Saarländischer Kulturbesitz,
4,Saint-Gilles (Gard),Musée de la Maison Romane,http://www.wikidata.org/entity/Q23640549
4,Salemi,"Museo Civico, Collegio dei Gesuiti",
4,Salisbury,"Sammlung Earl of Pembroke, Salisbury",
4,Saloniki,Archäologisches Museum,
4,Salzburg,Museum Carolino Augusteum,
4,Salzburg,unbekannt,
4,"San Clemente a Casauria, Abbazia di",Museo dell'Abbazia di San Clemente a Casauria,
4,San Gimignano,Museo d'Arte Sacra,
4,Sankt Blasien,unbekannt,
4,Sankt Petersburg,Staatlicher Musikverlag,
4,Santa Barbara (Kalifornien),University Art Museum,
4,Sassari,"Museo Nazionale ""G. A. Sanna""",
4,Schaffhausen (Schaffhausen),Museum zu Allerheiligen,
4,Schliersee,Heimatmuseum Schliersee,http://www.wikidata.org/entity/Q76629429
4,Schrecksbach,Schwälmer Dorfmuseum Holzburg,
4,Schwabach,Stadtmuseum Schwabach,
4,Siegen,Sammlung unbekannt,
4,Siena,Museo Aurelio Castelli,
4,Siena,Museo della Società di Esecutori di Pie Disposizioni,http://www.wikidata.org/entity/Q3868053
4,Sontra,Schützenverein Sontra,
4,Spoleto,Banca Popolare,
4,Starnberg,Kunsthandel Julius Böhler,
4,Stuttgart,Sammlung Bernhard Fahr,
4,Stuttgart,Württembergisches Landesmuseum,
4,Syrakus,Museo Archeologico,
4,Tbilisi,Simon Janashia Museum of Georgia,http://www.wikidata.org/entity/Q2899707
4,Terlizzi,Pinacoteca di Napoli,
4,Trapani,Museo Nazionale Pepoli,
4,Trevi,Pinacoteca,
4,Treviso,Museo Civico,
4,Troyes,Archives départementales del'Aube,
4,Tula,Tulskij muzej izobrazitelnych iskusstv,
4,Turin,Museo Civico d'Arte Antica di Torino,
4,Turin,Museo di Antichità,
4,Valencia,Museo de Bellas Artes de Valencia,
4,Valletta,Museum of Saint John's,
4,Vatikan,Museo Petriano,
4,Vatikan,Museo Sacro della Biblioteca Apostolica,
4,Vatikan?,Biblioteca Apostolica Vaticana?,http://www.wikidata.org/entity/Q213678
4,Venedig,Museo del Risorgimento e dell'Ottocento Veneziano,http://www.wikidata.org/entity/Q28668314
4,Venedig,Seminario Patriarcale di Venezia,http://www.wikidata.org/entity/Q105988819
4,Venedig?,unbekannt,
4,Vercelli,Tesoro del Duomo,
4,Verona,Biblioteca Capitolare,
4,Verona,Museo Lapidario Maffeiano,http://www.wikidata.org/entity/Q1954257
4,Versailles,Bibliothèque Municipale de Versailles,
4,Vicenza,Museo Civico,
4,Volendam,Sammlung unbekannt,
4,Volterra,Collegio di San Michele,
4,Volterra,Museo Guarnacci,
4,Washington,Phillips Collection,http://www.wikidata.org/entity/Q578485
4,Wesel,Sammlung Apresch,
4,Wien,"Akademie der Bildenden Künste Wien, Kupferstichkabinett",
4,Wien,Dom Museum Wien,
4,Wien,Österreichische Galerie im Belvedere,
4,York,Art Gallery,
4,Ypern,Sammlung unbekannt,
4,Zola Predosa,Fondazione Ca’ La Ghironda,
4,unbekannt,private Sammlung,
3,,Bayerische Staatsbibliothek,
3,,Galleria degli Uffizi,
3,,Museu Nacional d'Art de Catalunya,
3,,Sammlung Edmé-Antoine Durand,
3,,Sammlung Honoré Théodoric dAlbert de Luynes,
3,,Sammlung Richard Payne,
3,,unbekannte Privatsammlung?,
3,Aachen,Priesterseminar Aachen,
3,Aachen,"Sammlung Peter und Irene Ludwig, Aachen",
3,Agrigent,Museo Civico di Agrigento,
3,Alessandria,Museo Civico,
3,Altamura,Museo Civico,
3,Altena (Kreis Altena),Sammlung Heinrich Thomée,
3,Altenburg (Thüringen),Sammlung Herzog von Sachsen-Altenburg,
3,Amsterdam,Amsterdam Museum,
3,Amsterdam,Kunsthandlung Paul de Boer,
3,Amsterdam,Sotheby's,
3,Amsterdam,unbekannt,
3,Ancona,"Pinacoteca civica ""Francesco Podesti""",
3,Arezzo,Fraternita dei Laici,http://www.wikidata.org/entity/Q3752446
3,Arezzo,Museo Nazionale d'Arte Medievale e Moderna,
3,Arlington (New Jersey),Works and Studios,
3,Arqua Petrarca,Casa di Petrarca,
3,Aschaffenburg,Schlossmuseum Aschaffenburg,
3,Asolo,Museo Civico di Asolo,
3,Assisi,"Museo Sacro, Archivio della Cattedrale di San Rufino",
3,Astorga,Museo de la Catedral de Astorga,
3,Avellino,Banca Sannitica,
3,Avellino,Palazzo del Governo,
3,Bad Buchau,Stiftsmuseum Bad Buchau,
3,Bad Freienwalde (Oder),Sammlung unbekannt,
3,Bad Kohlgrub,"Sammlung C. Nicolai, Bad Kohlgrub",
3,Baltimore,Baltimore Museum of Art,http://www.wikidata.org/entity/Q377579
3,Bangor,National Trust,http://www.wikidata.org/entity/Q333515
3,Barcelona,Museo Maritimo Barcelona,
3,Bari,Archivio del Duomo,
3,Bari,Biblioteca provinciale Santa Teresa dei Maschi - De Gemmis,
3,Barletta,Museo Civico di Barletta,
3,Basel,Antikenmuseum Basel und Sammlung Ludwig,
3,Basel,Basel Auctiones AG,
3,Basel,Galerie Beyeler,
3,Basel,Münsterschatz,
3,Bassenheim,Sammlung Nostitz-Wallwitz,
3,Beaucaire (Gard),Musée Lapidaire de Beauclaire,
3,Beaune (Côte-d'Or),Musées Municipaux de Beaune,
3,Bebenhausen Kreis Tübingen,Kloster und Schloss Bebenhausen,
3,Beelitz (Mark),"Heimatmuseum Beelitz ""Alte Posthalterei""",
3,Benevent,Biblioteca Capitolare,
3,Berlin,Abgusssammlung antiker Plastik,
3,Berlin,Auswärtiges Amt (2),
3,Berlin,Bode-Museum,http://www.wikidata.org/entity/Q157825
3,Berlin,Ehemaliges Hohenzollernmuseum im Schloss Monbijou,
3,Berlin,Galerie Burlet,
3,Berlin,Gemäldegalerie,http://www.wikidata.org/entity/Q165631
3,Berlin,Internationales Kunst- und Auktionshaus,
3,Berlin,Kunstamt Kreuzberg,
3,Berlin,Königliche Bibliothek,
3,Berlin,Sammlung Bernt Grönvold,
3,Berlin,"Sammlung C. Nicolai, Berlin",
3,Berlin,"Sammlung Charlotte Berend-Corinth, Berlin",
3,Berlin,Sammlung E. Zaeslein,
3,Berlin,Sammlung F. Glaser,
3,Berlin,"Sammlung Friedrich Wilhelm IV., König von Preußen",
3,Berlin,"Sammlung James Simon, Berlin",
3,Berlin,Sammlung Max Böhm,
3,Berlin,Sammlung Schardt,
3,Berlin,Sammlung Walther Rathenau,
3,Berlin,Schlossmuseum,
3,Berlin,"Staatliche Museen zu Berlin - Preußischer Kulturbesitz, Bodemuseum",
3,Berlin,"Staatliche Museen zu Berlin - Preußischer Kulturbesitz, Museum für Spätantike und Byzantinische Kunst",
3,Berlin,Stadt Berlin,
3,Berlin,Volksgerichtshof,
3,Berlin,Wertheim,
3,Bern,Kunsthalle Bern,http://www.wikidata.org/entity/Q612774
3,Biedenkopf,Hinterlandmuseum Schloss Biedenkopf,
3,Bielefeld,Bauernhaus-Museum,
3,Birstein,Fürstlich-Isenburgisches Archiv,
3,Bonn,Antiquariat Hanno Schreyer,
3,Bonn,Archiv der sozialen Demokratie,
3,Bonn,Provinzialmuseum,
3,Bonn,Sammlung Karl von der Heydt (Erben),
3,Bonn,"Sammlung Karl von der Heydt, Bonn",
3,Bozen,Sammlung unbekannt,
3,Bregenz,Sammlung unbekannt,
3,Brescia,Museo Romano,
3,Brescia,Pinacoteca Tosio-Martinengo,http://www.wikidata.org/entity/Q3388589
3,Brugine,Villa Roberti,
3,Brugine,Villa Roberti Bozzolato,
3,Bräunlingen,Kelnhof-Museum,
3,Brünn,Erzherzog Rainer Museum,
3,Brüssel,Bibliothèque Royale,
3,Brüssel,Bibliothèque des Bollandistes,
3,Brüssel,Musée des Arts Décoratifs,
3,Bukarest,Muzeul Naţional de Artă al României,
3,Cahors,Sammlung unbekannt,
3,Calw,Museum der Stadt Calw,
3,Camerino,Pinacoteca Civica?,
3,Cappel (Marburg),Landratsamt,
3,Catania,Museo Biscari,
3,Catania,private Sammlung,
3,Celle,Sammlung unbekannt,
3,Cerisy-la-Forêt,Sammlung unbekannt,
3,Cesena,Biblioteca Malatestiana e Raccolte Comunali,
3,Chapaize,Sammlung unbekannt,
3,Chapel Hill (North Carolina),Ackland Art Museum,
3,Charlottesville (Virginia),University of Virginia Art Museum,
3,Charroux (Vienne),Sammlung unbekannt,
3,Chemnitz,"Sammlung Herbert Eugen und Hanni Esche, Chemnitz",
3,Chemnitz,Sammlung unbekannt,
3,Chicago,George F. Harding Museum,
3,Chicago,Sammlung Libbey,
3,Chieti,Museo Archeologico Nazionale d'Abruzzo,http://www.wikidata.org/entity/Q3867702
3,Châtellerault,Sammlung unbekannt,
3,Cincinnati (Ohio),Taft Museum,
3,Cluny,Musée Lapidaire du Farinier,
3,Coutances,Sammlung unbekannt,
3,Creil,Sammlung unbekannt,
3,Córdoba,Museo Arqueológico y Etnológico de Córdoba,
3,Dachau,Heimatmuseum Dachau,
3,Danzig,Muzeum Narodowe w Gdansku,
3,Den Haag,"Sammlung Friedrich Heinrich Fürst von Oranien, Den Haag",
3,Deutschland,unbekannte Privatsammlung,
3,Diesdorf (Kreis Salzwedel),Freilichtmuseum Diesdorf,
3,Diesdorf (Kreis Salzwedel),Sammlung unbekannt,
3,Dinan,Musée du Château de Dinan,
3,Doorn,Huis Doorn,
3,Dortmund,Sammlung unbekannt,
3,Douai,Bibliothèque Municipale de Douai,
3,Dresden,Kunstgewerbemuseum Dresden,
3,Dresden,Sammlung Heinrich von Brühl,
3,Dresden,Stadtgeschichtliche Museen Dresden,
3,Dresden,Sächsischer Kunstverein,
3,Duisburg,Sammlung unbekannt,
3,Düsseldorf,Galerie Julius Stern,
3,Düsseldorf,Galerie Lingenauber,
3,Düsseldorf,Sammlung unbekannt,
3,Edinburgh,National Museum of Antiquities of Scotland,http://www.wikidata.org/entity/Q61628736
3,Edinburgh,unbekannt,
3,Emmingen-Liptingen,Sammlung unbekannt,
3,Erfurt,Museum für Thüringer Volkskunde,
3,Erice,Museo Civico Antonio Cordici,
3,Erlangen,Friedrich-Alexander-Universität Erlangen-Nürnberg,
3,Esslingen am Neckar,Ausgrabungsmuseum Esslinger Stadtkirche,
3,Etwashausen,Sammlung unbekannt,
3,Feltre,Museo Civico,
3,Fermo,Museo Diocesano di Fermo,
3,Firenze,"Galleria Palatina, Palazzo Pitti",
3,Fladungen,Rhönmuseum,
3,Florenz,Archivio Storico del Comune,
3,Florenz,Collezione Conte Gaddo della Gherardesca,
3,Florenz,Galerie Royale des Uffizii,
3,Florenz,Galleria Feroni,
3,Florenz,Galleria Parronchi,
3,Florenz,Galleria dell'Accademia di Belle-Arti,
3,Florenz,Kloster Santa Maria Maddalena de'Pazzi,
3,Florenz,Palazzo Corsini,http://www.wikidata.org/entity/Q1228199
3,Florenz,Palazzo Fossi,
3,Florenz,Palazzo Pazzi,
3,Florenz,Palazzo Ricasoli-Firidolfi,
3,Florenz,Pia Casa di Monte Domini,
3,Florenz,Piccoli-Girard,
3,Florenz,Questura,
3,Florenz,Sammlung Volpi,
3,Florenz,San Lorenzo,
3,Florenz,San Marco,
3,Florenz,Semenzato,
3,Florenz,Società Colombaria,
3,Florenz,private Sammlung,
3,Fonthill Gifford,Sammlung W. Beckford,
3,Forchheim (Kreis Forchheim),Pfalzmuseum,
3,Frankfurt,Städel Museum,
3,Frankfurt (Main),Auktionshaus Rudolf Bangel,
3,Freiburg im Breisgau,Stadtarchiv Freiburg,
3,Freistadt (Oberösterreich),Mühlviertler Schlossmuseum,
3,Freudenstadt,Sammlung unbekannt,
3,Friedrichshafen (Bodenseekreis),Zeppelin-Museum,
3,Fritzlar,Regionalmuseum Fritzlar,
3,Furth bei Göttweig,Sammlung unbekannt,
3,Gazzo Veronese,Parrocchia di Santa Maria Maggiore,
3,Geisenheim (Rheingaukreis),Sammlung unbekannt,
3,Gelnhausen,Sammlung unbekannt,
3,Genf,Christie's,
3,Genua,Archivio di Stato,
3,Genua,Galleria Brignole,
3,Genua,Palazzo Reale,
3,Gerona,Museu del Castell de Peralada,
3,Gladenbach,Heimatmuseum Amt Blankenstein,
3,Glashütte (Kreis Dippoldiswalde),Ingenieurschule für Feinwerktechnik,
3,Gotha,Forschungs- und Landesbibliothek Gotha,
3,Gransee,Sammlung unbekannt,
3,Graz,Universitätsbibliothek Graz,
3,Groningen,Instituut voor Kunstgeschiedenis,
3,Grosseto,Museo Archeologico e d'Arte della Maremma,http://www.wikidata.org/entity/Q3328381
3,Hagen,Deutsches Museum für Kunst in Handel und Gewerbe,
3,Haina (Kloster),Sammlung unbekannt,
3,Hamburg,Kunsthandlung Huelsmann,
3,Hamburg,Museum am Rothenbaum - Kulturen und Künste der Welt,
3,Hamburg,Sammlung Hilde Scharf,
3,Hamburg,Staatsarchiv Hamburg,
3,Hamburg,Stadtbibliothek Hamburg,
3,Hamm (Westfalen),Gustav-Lübcke-Museum,
3,Hanau,Museum des Geschichtsvereins,
3,Hannover,Niedersächsisches Hauptstaatsarchiv,
3,Hannover,Sammlung Maija Dallmeier,
3,Hannover,Sammlung Volker Dallmeier,
3,Hannover,Technische Hochschule,
3,Heilbronn,Sammlung unbekannt,
3,Heiligenberg (Bodenseekreis),Schloss Heiligenberg,
3,Helmarshausen,Sammlung unbekannt,
3,Heppenheim an der Bergstraße,Volkskundemuseum Odenwald-Bergstraße-Ried,
3,Herzogenburg,Stift Herzogenburg,
3,Herzogenbusch,Sammlung unbekannt,
3,Hildesheim,Dombibliothek Hildesheim,
3,Hildesheim,Hohe Domkirche Sankt Mariä Himmelfahrt,
3,Hildesheim,Sammlung unbekannt,
3,Hillerød,Nationalhistoriske Museum paa Frederiksborg,
3,Hilversum,Dienst Publieke Werken,
3,Hirsau,Klostermuseum Hirsau,
3,Hofbieber,Sammlung unbekannt,
3,Hofgeismar,"Städtische Sammlungen für Heimatkunde, Hofgeismar",
3,Impruneta,Museo del Tesoro di Santa Maria all'Impruneta,
3,Ingolstadt,Historischer Verein Ingolstadt,
3,Italien,Pinacoteca di Brera,http://www.wikidata.org/entity/Q150066
3,Jülich,Museum Zitadelle,
3,Kaisheim,Sammlung unbekannt,
3,Kaluga,Kalužskij oblastnoj chudožestvennyj muzej,
3,Kansas City (Missouri),Nelson-Atkins Museum of Art,
3,Karinhall,"Sammlung Hermann Göring, Karinhall",
3,Karlsruhe,Hochschue Karlsruhe - Technik und Wirtschaft,
3,Kassel,Antiquariat Cramer,
3,Kassel,Hessische Brandversicherungsanstalt,
3,Kassel,"Sammlung Fürer, Kassel",
3,Kaupanger,Sogn Folkemuseum,
3,Kayseri,Kayseri Arkeoloji Müzesi,
3,Kerkrade,Sammlung unbekannt,
3,Kos,Archäologisches Museum Kos,
3,Krakau,Pánstwowe Zbiory Sztuki na Wawelu,
3,Krumau (Böhmen),Regionální muzeum v &#268;eském Krumlov&#283;,
3,Köln,Galerie Abels,
3,Köln,Galerie Karsten Greve,
3,Köln,Historische Museen der Stadt Köln,
3,Köln,Internationaler Kunstmarkt 1977,
3,Köln,Kartäuserkonvent Sankt Barbara,
3,Köln,"Sammlung Dagobert Oppenheim, Köln",
3,Köln,Sammlung J. J. Pricken,
3,Köln,"Sammlung Marx, Köln",
3,Köln,Sammlung Sandt,
3,Köln,Sammlung Steinmann und Flammersheim,
3,Köln,Sammlung de Groote,
3,Köln,Steinmeyer und Söhne,
3,Königsberg,Freilichtmuseum,
3,Königsberg,Prussia-Museum,
3,Königsberg,Sammlung Otto Hermann Claass,
3,Königsberg,Sammlung unbekannt,
3,Ladenburg,Lobdengaumuseum,
3,Lastra a Signa,Museo di Arte Sacra,
3,Laubach (Landkreis Gießen),Sammlung Henke-Laubach,
3,Legden,Sammlung unbekannt,
3,Leiden,Universitätsbibliothek,
3,Leipzig,Grassi Museum für Völkerkunde Leipzig,
3,Leipzig,Universität Leipzig,
3,Lemgo,Staff-Stiftung,
3,Licata,Museo Civico,
3,Lindau (Bodensee),Sammlung unbekannt,
3,Lipari,Museo Archeologico Eoliano,
3,Loccum,Sammlung unbekannt,
3,Lochstedt (Kreis Fischhausen),Sammlung unbekannt,
3,London,Artemis Fine Arts,
3,London,Bridgewater House,http://www.wikidata.org/entity/Q4966850
3,London,Courtauld Gallery,
3,London,Diploma Gallery of Royal Academy,
3,London,Hallsborough Gallery,
3,London,Knoedler and Company Gallery,
